whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Allt A Bhainne 18 yo 1992/2010 (46%, Milroy's of Soho, cask #2271000025, 350 bottles)","Allt A Bhainne 18 yo 1992/2010 (46%, Milroy's of Soho, cask #2271000025, 350 bottles) I haven’t seen anything by Milroy’s since quite some years. This is an older bottle. Yup, no typo in the cask number. Colour: straw. Nose: paraffin, sunflower oil, waxed paper, fresh butter, barley, mashed potatoes, white bread, marshmallows. I wouldn’t say the ‘cask with a long number’ has been extraordinarily active. Mouth: barley, yeast and oak. I know, that’s the whole point, but a little more ‘interplay’ would have been welcome. I do enjoy the notes of orange sweets that come out after one minute, though. Finish: medium length. Sweets coated with sawdust. Comments: its not very often that I come across such weakish single malts (anymore – there were more twelve years ago – and stellar ones as well). Enough said. An opinion anyway. SGP:341 - 68 points.",68,2014-10-14,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,67281a2b8f818b4e2738eb795ce8667c9da33422313460217be487eb31af2564
"Allt-A-Bhainne 18 yo 1995/2014 (48%, Distiller's Art, 301 bottles)","Allt-A-Bhainne 18 yo 1995/2014 (48%, Distiller's Art, 301 bottles) A new series by Langside Distillers, that is to say now Hunter Laing if I’m not mistaken. Colour: pale gold. Nose: more. More hay, more tobacco, more earth, more menthol… And in the background, the same notes of mashed potatoes, barley, butter and oil. More vanilla too, a touch of sweet and rich Belgian beer. The cask was more active, obviously. Mouth: proof that a better cask makes better whisky. The distillate isn’t any more stellar (rather yeasty/mashy) but in this case, the additional layer of sweet oak (vanilla and even banana) worked well, even if it feels a little too much, with a varnishy side. Finish: medium length. Oak and sweets and apple compote. Comments: I don’t think this is great, but it’s certainly better. As always, IMHO. SGP:451 - 78 points.",78,2014-10-14,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,7bf716e7a378e4f13c08ac2a0ad3f4c1c8efeac20d9e383d43dd978e8560c624
"Allt-A-Bhainne 22 yo 1991/2013 (54%, Signatory Vintage, hogshead, casks #90112+90115, 444 bottles)","Allt-A-Bhainne 22 yo 1991/2013 (54%, Signatory Vintage, hogshead, casks #90112+90115, 444 bottles) I think Signatory have always been good at selecting better versions of lesser single malts. Anybody can bottle a great Caol Ila, but a great Allt-A-Bhainne? Also, vatting two or three casks together may improve ‘mundane ones’ mucho, let’s check this one… Colour: pale gold. Nose: maybe that’s the higher strength, but this one’s instantly fuller, more coherent, more mature. The barley notes became sweeter and rounder, the vanilla got custardier, the yeasty/feinty/mashy notes have vanished and some fruits are coming out. Apricots, for example. With water: the mashed potatoes are back. Rather sweet potatoes. Plantains. Mouth (neat): another galaxy? Let’s not exaggerate, another planet. It’s full of sweets, jellybeans, marshmallows, crystallised lemon, peach syrup… And the mouth feel is almost perfect. Simple, but perfect. Hurray! With water: good sweet creamy fruity thing. All-fruit juice from a tin can. Finish: medium length, clean, fruity, easy, no-head-scratching malt whisky. Comments: simply pretty ‘good’. And you need an Allt-A-Bhainne in your bar, don’t you! SGP:641 - 82 points.",82,2014-10-14,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,fa4c666e360b0965c11fc31d6ece745ae7057aa997a35f0bb8d030cc0ea926e1
"Rosebank 21 yo 1990/2011 (50%, Douglas Laing, Old Malt Cask for Reifferscheid, refill barrel, cask #DL 6492)","Rosebank 21 yo 1990/2011 (50%, Douglas Laing, Old Malt Cask for Reifferscheid, refill barrel, cask #DL 6492) Colour: straw. Nose: as zesty and mineral as Rosebank could be. There’s an austerity, but this flinty side is beautiful. Lemons and gunflints, limestone, then more mint and, indeed, riesling. Maybe touches of aspirin tablets, gravel, and just a little milk or dairy cream... A faint yeastiness. With water: I already experienced this phenomenon in the past with Rosebank, it gets chalky and inky, and even a little butyric. Maybe not the best swimmer ever. Mouth (neat): very, very zesty! Lemon drops and marmalade, limoncello, a grassy touch, a bit of white pepper and just one walnut. Uncomplicated but very Rosebank in its zesty narrowness. With water: once again water doesn’t do it much good. Slightly stale lemon juice. Finish: long, very zesty (without water). Comments: this baby doesn’t seem to like water too much, but otherwise, it’s a very fine Rosebank. SGP:551 - 85 points.",85,2014-10-13,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,a22114987c5b5cce521e268626425c06bc497b31789040c62db5b5ece101fb7c
"Rosebank 21 yo 1992/2014 (55.3%, OB, Special Release, refill American oak, 4530 bottles)","Rosebank 21 yo 1992/2014 (55.3%, OB, Special Release, refill American oak, 4530 bottles) I had liked 2011’s 21 year old quite a lot (WF 88) but it wasn’t a lemon bomb. Colour: pale gold. Nose: a little more closed at first nosing, but that may come from the higher strength. I find it delicately fragrant, with meadow flowers, then rather oranges instead of lemons. A wee touch of earth and sawdust too, lemon curd, and then a very funny and certainly unexpected note of capsicum. With water: more humus, damp earth, mushrooms… No chalk this time. Also chamomile, aniseed and lemon balm. Nice development. Mouth (neat): thicker and richer again. Vanilla, barley sugar, ginger liqueur, then lemon juice and a little bitter grass. Raw malted barley. With water: excellent. Lemon and grapefruit syrup with some barley sugar and a touch of spearmint, then plums. Finish: long, clean, zesty, Rosebank. Comments: excellent. It’s maybe not a hugely complex spirit but if you enjoy citrus in your whisky, you’ll love it. SGP:651 - 88 points.",88,2014-10-13,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,303d976f963a62ab755d57a983fe3b055bbeb0f64c0de55d0e28f362d2e172c9
"Isle of Jura 'Tastival' (44%, OB, Feis Ile 2014, 3000 bottles)","Isle of Jura 'Tastival' (44%, OB, Feis Ile 2014, 3000 bottles) Aged in bourbon wood and finished in new French oak from several forests. Sounds a bit unlikely but let’s see what gives… Colour: full amber. Nose: the spicy oak feels a lot, this is almost one of these new young American craft whiskies, full of ginger, sloe and rye, then pumpernickel and other heavy breads. It’s a bit as if the very engaging people at Whyte and Mackay had just invented reverse ageing. Does it work with humans too? Mouth: thick, creamy, rye-y, bready, spicy, orangey and gingery. This is almost oak liqueur, not obligatorily in a bad way. Also cinnamon mints, marmalade, cassis jellybeans and liquorice allsorts. Fun but we’re rather far from Scotch malt whisky in my book. Finish: long, sweet and spicy. Christmas biscuits and strong gingerbread. Comments: well I guess you could do this with 3 years old malt whisky, as it’s really not about the distillate anyway. I don’t hate this, not at all, but I hope it’s not the future of Scotch. Reminds me a bit of ginger liqueur. SGP:641 - 78 points.",78,2014-10-10,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,2e1d2df2c074040c2077cad5da2ec72af907a3b41dcaedc1ee21c01263c782df
"Isle of Jura 1984/2014 (44%, OB)","Isle of Jura 1984/2014 (44%, OB) Another brand new one, bottled to commemorate George Orwell’s 1984, which was finished on Jura (not fully written there, apparently, contrarily to popular belief.) This baby will be out in November this year. Colour: deep amber. Nose: buries the Tastival, unsurprisingly. It’s got much more depth, roundness, flowers, honeys, softer spices, mellowness… And, above all, wonderful ripe tropical fruits. Old roses, mangos, orange blossom honey, rosewater, pipe tobacco, pineapple flambéed, very old Rivesaltes, a touch of chlorophyll and Vicks… I find this nose very complex, very civilised, and actually not very Orwellian (not very 1984 in any case.) Mouth: in keeping with the nose, with a welcome vinosity (vinosity isn’t often welcome in whisky IMHO), that is to say some cassis, zwetchke, rose jelly, pomegranates, cranberries… Then more oranges marmalade and ginger, as well as cloves and caraway seeds. That’s the style of many an old official Jura, I guess some wine casks have been involved at some point. Good body, just the right oomph. Finish: of medium length, floral and delicately fruit. Medlars? Only the aftertaste is a tad too winey for me. Walnuts. Comments: very well composed once again, probably one of my favourite recent ‘vinous’ whiskies. SGP:651 - 88 points.",88,2014-10-10,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,de81178ec5c7fa13da5b047170390b32f7a662b81042393f5d7efa96eace43f3
"Jura 20 yo 1966/1986 (86 US Proof, Duthie for Corti Brothers Sacramento)","Jura 20 yo 1966/1986 (86 US Proof, Duthie for Corti Brothers Sacramento) That’s right, another glorious ‘Corti’. How fabulous will this baby be? Colour: full gold. Nose: whawawow! I know, that was childish at best, but the nose of a 20+40 (20 years in wood plus 40 years in glass, more or less) is just unbeatable. This is exceptionally complex, and yet it’s kind of compact, or at least extremely coherent. I utterly adore, for example, these sappy tones, or the many flowers and herbs, or the phenolic notes that will remind you of an old garage, full of vintage Ferraris and Astons (S., gee, showing off again!) Old rubber, engine oils, leather, Bakelite, greasy steel, warm plastic, cardboard, concrete... It’s only after fifteen minutes that a wee touch of cardboard starts to make it a notch more… Human? Mortal? Normal? Mouth: this kills me. I do not like mantras such as ‘whisky was better in the old days’, but let’s face the facts, there are very few current bottlings that manage to reach this level of complexity. Okay, the latest/last official Broras, some Karuizawas… Other than that, zilch! But to get back to the subject, this is adorably medicinal and fantastically ‘quince-y’. Only wee flaw, the strength, it tends to lose steam a bit – and a few points. Finish: a wee bit shortish, but the flavours are superbly sappy. Comments: let’s go aboard WF’s time machine and go ask Mrs. Corti to choose higher strengths! 100 US proof will do. SGP:562 - 93 points.",93,2014-10-10,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,f55ec2c88a7930a3c34fff7d4b41fbcdce153129a83b12f7d5335e47ea7f7222
"Glenfiddich 26 yo 'Excellence' (43%, OB, 2014)","Glenfiddich 26 yo 'Excellence' (43%, OB, 2014) A full ex-bourbon small batch, quite pricey I have to say (£340) but isn’t that becoming a poor mantra… Colour: straw. Nose: not particularly ‘old’, but certainly very Glenfiddich, with whiffs of fructose, ripe apples, then more white chocolate, sherbet, melons, yellow peaches and two drops of flower nectar. It’s really fresh, quite joyful, and very easy-nosing. The sugar is very obvious (or sweets, liquorice allsorts…) More lime after a few minutes. Very fresh. After ten minutes, it’s become a kind of hi-level applejack with drops of vanilla essence. Mouth: it’s funny that it would take off with ‘applejack’ and vanilla, but I find less freshness and clarity than in the nose. It’s also rather light despite the slightly spirity side, I also find notes of sweet ale, then marshmallows. Very fine for sure, but I feel that the 43% vol. aren’t quite enough with this kind of profile. Jelly babies, liquorice allsorts. Finish: rather short, sweet, a tad sugary. Vanilla-flavoured brioche. Comments: a light dram and I find it more sugary than fruity. May have worked better at 46% vol. – or with some sherry - but who am I? I may have missed a lot… SGP:431 - 78 points.",78,2014-10-09,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,6fc5a925a9178306bd83fdc92f6779839720fd47b9d8751334fb90c54f1df98a
"Balvenie 'Tun 1509' (47.1%, OB, batch #1, 2014)","Balvenie 'Tun 1509' (47.1%, OB, batch #1, 2014) This baby replaces the famous - and excellent – inceptions of Tun 1401. Less sherry, more bourbon, many more bottles, possibly a younger average age (I’m not sure at all)… and the same price or more. Why aren’t we surprised. Colour: amber. Nose: same price and same quality, this is embarrassingly successful yet again. Beehive, honey, wax, overripe apples and mangos, that kind of thing. Then old amoroso, heather honey, rose jelly, blood oranges, juicy sultanas, pollen… Gets more and more tertiary after two minutes, with cigars, pu-erh tea, earth after a summer rain. Disappointingly superb. I’d love to find bad things to write about these ‘Tuns’. Help me! Mouth: I’m afraid it works again. I’m highly disappointed. I’m about to write a letter to the Company. No, seriously, it’s a pretty perfect pack, and even if there’s a wee bit of drying oakiness/spiciness in the background, all the rest is singing loud and clear, with body and complexity. Oranges, honey, tobacco, coffee, mango chutney, a touch of ginger and even tonic water, pink grapefruits… All perfect. Almost forgot to mention ripe plums. Finish: long, with more oranges, stewed rhubarb and clove. Christmas is around the corner (hey?) Comments: the ‘good’ NAS way, IMHO. They’ve done it again, even if some batches of Tun 1401 may have been a little more ‘rich and wide’, and better polished. They could try to do a ‘Glenfiddich Tun’, with a bit of sherry (S., please!) SGP:641 - 90 points.",90,2014-10-09,https://www.whiskyfun.com/archiveoctober14-1-Nikka-Craigellachie-Hanyu-Rosebank-Glenfiddich-Balvenie.html,d2a14d4fb905076674bcb08484d175562702d4ab3ed611fa21b4894d251dc27c
