whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Glen Moray-Glenlivet 20 yo 1998/2019 (52.2%, Cadenhead, Single Cask, bourbon hogshead, 234 bottles)","Glen Moray-Glenlivet 20 yo 1998/2019 (52.2%, Cadenhead, Single Cask, bourbon hogshead, 234 bottles) Colour: straw. Nose: rather typical. Pear juice, sweet bread, mirabelles, muesli… Not much else so far but it does what it’s meant to do, be a good all-rounder. With water: shortbread and butterscotch, the indefatigable duo. Mouth (neat): unquestionably very good, if a little simple and straightforward. Cakes, raisins, good world chardonnay, a little sweet oak indeed, some panettone, and a drop of any of those whisky-liqueurs-they-make-for-tourists-and-thirsty-old-ladies. With water: goes a little more towards good sweet beers, cakes, perhaps a little corn syrup or something, with a wee feeling of bourbon. High rye content? Just wondering… Finish: medium, very cake-y, with some honey and maple syrup. Comments: super good, tell your friends it’s small-batch bourbon, some might well fall into the trap and owe you a round. De nada. SGP:551 - 86 points.",86,2019-11-14,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,91a399ee5274430b859c528dbf82caf9ad298e1c94274070659e605d11cfc9db
"Glen Moray-Glenlivet 32 yo 1962/1995 (55.8%, Cadenhead, Authentic Collection, for Barrique Wine Chicago, sherrywood) A 1962/1989 Black Dumpy had been pretty perfect when I tried it in 2008 (WF 90), but all 1962s were superb. The golden years of Scotch. Glenmo’s MacDonald & Muir had already installed the new stills in 1962, as apparently, they did that in 1958.","Glen Moray-Glenlivet 32 yo 1962/1995 (55.8%, Cadenhead, Authentic Collection, for Barrique Wine Chicago, sherrywood) A 1962/1989 Black Dumpy had been pretty perfect when I tried it in 2008 (WF 90), but all 1962s were superb. The golden years of Scotch. Glenmo’s MacDonald & Muir had already installed the new stills in 1962, as apparently, they did that in 1958. Colour: gold. Nose: amazing, with beeswax, raisins, cigarette tobacco, mead, heather honey, with this fatter richness that older distillates used to display, as well as an awesome wood smoke. Old Glen Grants spring to mind if you really need comparisons. Also whiffs of old books and some kind of smoky dough. With water: ooh, marrow and honey stewed in orange juice, with a little mutton fat and myriads of flowers and tiny herbs. We’re almost in the Middle-East, ready for a fantastic banquet. Mouth (neat): sublime! Resins, menthol, liquorice, chestnut and pine honeys, marmalade… Oh hell, please call the Anti-Maltoporn Brigade, and subito! With water: just make sure you don’t add too much water, but if you only add one or three drops, it’s The Birth of Venus in your glass. Kind of. Finish: long, on resinous honey and, again, tons of tinier flavours. Resins, waxes, fruits, flowers… Comments: Glen Moray was huge in the late 1950s and early 1960s. Ever checked their old OBs? Very impressed. SGP:661 - 93 points.",93,2019-11-14,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,865d35c5871025db170d5ee3b485b05c8bb45994ba91449d16c73248f87f5de5
"Blair Athol 10 yo (46%, James Eadie, Small Batch, 1,084 bottles, 2019) All ex-bourbon barrels and refill hogsheads, so it’s safe to say that no grapes have been harmed during the process. Ha.","Blair Athol 10 yo (46%, James Eadie, Small Batch, 1,084 bottles, 2019) All ex-bourbon barrels and refill hogsheads, so it’s safe to say that no grapes have been harmed during the process. Ha. Colour: white wine. Nose: some pristine, almost crystalline malt whisky, all on bread, dough, muesli, beer and grist. Hints of barley malt extract too, unsurprisingly. In short, some very natural young malt whisky, with no external influences whatsoever. Mouth: superb! Extreme maltiness, drops of stout, chocolate sauce, a touch of marmalade, then butterscotch, Oreo (apologies, I know those suck), cappuccino, even Nescafé… Finish: rather long, on the same notes, plus some sharper touches, around cracked pepper. Comments: cracking indeed. Malt whisky that’s bursting with malt, how awesome! A high score is necessary. SGP:561 - 88 points.",88,2019-11-13,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,f66dfeadd50a4adc73e39ac8a0814308f62f3bb7aae3da6282bad00b8d792034
"Blair Athol 9 yo 2009/2019 (50.8%, Valinch & Mallet, sherry, cask #19-0901, 638 bottles)","Blair Athol 9 yo 2009/2019 (50.8%, Valinch & Mallet, sherry, cask #19-0901, 638 bottles) Colour: gold. Nose: woo-hoo, we’re lucky today. More stout and butterscotch, only with added raisins and a wee meatiness, between ham, mutton and marrow. Some sour notes too after a few seconds, around old Bourgogne, and a curious feeling of mint sauce. This one’s very intriguing, let’s see if water will make it s tad cleaner and easier to categorise (but why would you need to do that?). With water: gets very farmy, almost muddy. Marmite – or Vegemite - and Maggi, a killing pre-Brexit combo. Mouth (neat): it’s a little simpler on the palate, malty and sherried, with some burnt raisins and a little salted caramel sauce. With water: very good, rather on Jaffa cakes this time, but the meaty maltiness has never given up. Finish: long and very malty. Roasted nuts and a touch of glutamate. Comments: a style that’s a notch dirtier than that of the pristine Eadie, but that’s all a matter of personal preferences. Very good nonetheless, as expected. SGP:461 - 86 points.",86,2019-11-13,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,ffd95045e08e3ccbe0f3c540e080df8e7222e26b91c23869c7a15273fe941c77
"Highland Park 15 yo 2003/2018 (50.3%, The Whisky Agency and Liquor Library, barrel) More crazy Mad Max stuff by the Liquor Library in Melbourne.","Highland Park 15 yo 2003/2018 (50.3%, The Whisky Agency and Liquor Library, barrel) More crazy Mad Max stuff by the Liquor Library in Melbourne. Colour: white wine. Nose: bang, it’s Mad-Maxesque indeed, starting a little spirity, getting then supremely coastal and chalky, with almost no wood in the way (not to mention wine) and bags of lemons, green apples, and even oysters. Pretty prototypical Highland Park totally au naturel. With water: earth, leaven and porridge up. Sour bread, and just a touch of latte. Mouth (neat): but what a distillate! Sharp, lemony, chalky, sooty, slightly smoky, salty, and marginally bready/yeasty. A touch of chocolate, perhaps, and a good maltiness. Roasted malt. With water: bingo! Lemons, citrons, brine, chalk, some kind of mineral smokiness… What more does the people want? Finish: rather long, very clean, precise, refreshing, and calling for more. Comments: there’s no shortage of great natural HPs these days, I think we should take advantage of that situation. SGP:462 - 91 points.",91,2019-11-12,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,5b771f1a011958e861ec4f4b39f5c83c7d1fb30e88f15faf3d9ac82fff3458ef
"Highland Park 15 yo 2003/2019 (58.2%, OB for Wu Dram Clan Whisky Society, 1st fill sherry, cask #6162, 628 bottles) One little question, is it mandatory to like Wu Tan Clan and hip-hop to enjoy this little HP? I hope not!...","Highland Park 15 yo 2003/2019 (58.2%, OB for Wu Dram Clan Whisky Society, 1st fill sherry, cask #6162, 628 bottles) One little question, is it mandatory to like Wu Tan Clan and hip-hop to enjoy this little HP? I hope not!... Colour: brown amber. Nose: this is completely different, and you would be forgiven for thinking this is chocolate sauce, had you nosed this blind. You could add that you’re also finding leather and tobacco, as well as notes of tomato sauce and roast jus. And oloroso. With water: a wonderful sherry-y sourness, probably a little challenging to the beginner, but we both aren’t beginners, are we? Mouth (neat): not as thick as I had thought, but certainly very spicy, hinting at some new oak seasoned with sherry. Big pepper, oloroso-y notes, old walnuts, caraway and cloves, and even more pepper – and chilli. Arrabiata sauce, perhaps? With water: expands and relaxes, that’s cool. More on chocolate, raisins, walnut and coffee liqueur, Xmas cake, sloe, juniper, aquavit… Finish: long, spicy, peppery. Bitter chocolate and myrtle liqueur in the aftertaste. Comments: it was a little challenging at times, but we like a challenge, especially a very spicy one. Because spices are life, as they say in India (while cooking vindaloo) or Mexico (while preparing suicide burritos)… SGP:471 - 89 points.",89,2019-11-12,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,431be12ca375a1180bcf24eccfa5e1ee62f31b88ca7dc04b162d2f018f641a56
"Glen Elgin 2008/2019 (43%, Jean Boyer, Best Casks of Scotland, hogshead, 414 bottles) A good and gentle French range for good people who wouldn’t want to have their heads being ripped off by cask strength whiskies.","Glen Elgin 2008/2019 (43%, Jean Boyer, Best Casks of Scotland, hogshead, 414 bottles) A good and gentle French range for good people who wouldn’t want to have their heads being ripped off by cask strength whiskies. Colour: white wine. Nose: it’s really fresh, quite tart and grassy, with touches of chives over rhubarb and gooseberries, then a blend of porridge and green apple juice. Very nice, firm, and yeah, fresh. Mouth: it is a little eau-de-vie-ish at first, but that’s pleasant, while the whole remains extremely fresh. Green melons, apples, peaches, touches of malt drink (Ovaltine), and just a little vanilla. No fuss, no quibbling, just very good malt whisky. Finish: medium, with a little citrus this time. Excellent aftertaste on ripe apples and more malt. Comments: a very fine pretty old-school (say 1990s) independent bottling that does not entirely rely on wood. Let’s hear it for this excellent little malt whisky! SGP:551 - 85 points.",85,2019-11-11,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,a5c36117993840de1cd1c7e63e2fcf14f377be6e6bf84d4dd64a8dca9f3eb1ab
"Glen Elgin 13 yo 2006/2019 ‘Reserve Casks’ (48%, The Single Malts of Scotland, Parcel No.1) A vatting of 4 casks, so probably a similar set-up, just at a higher strength.","Glen Elgin 13 yo 2006/2019 ‘Reserve Casks’ (48%, The Single Malts of Scotland, Parcel No.1) A vatting of 4 casks, so probably a similar set-up, just at a higher strength. Colour: white wine. Nose: indeed, it is rather similar, but a little waxier and seemingly thicker, with perfect notes of broken branches, bark, then pretty much the same notes of gooseberries and rhubarb. Also notes of hazelnut oil, sunflower, marzipan… Mouth: very good indeed, pretty thick indeed, and rather grassy, branche-y, with more green melons and perhaps greengages. In the background, some grapefruits and always this grassy fatness. I may have mentioned chives before. Finish: rather long, with a rather sublime texture that would take long before it disappears. A feeling of having downed a large spoonful of olive oil. Comments: Glen Elgin’s going a bit incognito these days, but it deserves better than that, even if it’s rather more for malt lovers than for the general public, because of its fatness. Pure speculations (who said as always, who?) SGP:461 - 86 points.",86,2019-11-11,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,22de417a2c949585e35792d161e0c71cc012596ba743aca7195cc836f31b08c4
"Cadenhead’s Classic Rum (50%, Cadenhead, blended rum, 2019) From their continuous stock.","Cadenhead’s Classic Rum (50%, Cadenhead, blended rum, 2019) From their continuous stock. Colour: dark amber. Nose: well, this is all fine, and really a blend somewhat in the style of old White Horse, with good high-ester ones blended with some rounder, more caramelly ‘easy’ rums, Nicaragua, Panama, whatever. What’s good is that the estery ones are leading the pack, which gives this baby good relief and character, even if it remains a tad too molassy for me. With water: really rather navy-style. Black olives and fudge, old copper coins, books… Mouth (neat): good! Jamaica? Demerara? Both? Good saltiness, olives and brine, tar, over some rounder, molassy, caramely base. Works. With water: same, but with more coffee liqueur. Coffee liqueur always tends to try to come to the front, in any spirits. Nasty stuff if you ask me. Finish: rather long, saltier again, tarrier, all good. A little sugar in the aftertaste, there must have been some added to some of the casks. Demerara? Comments: very cool rum, very fairly priced. This one will disappoint no one, from beginners to hardcore cane lovers. Maybe not the bar rats, having said that. SGP:642 - 82 points.",82,2019-11-10,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,8d1c163c793c2a3fcd46d1d0a95c126a5e28e958277fb13380f66fbdd42a04a1
"Black Tot Rum (46.2%, Elixir Distillers, 2019) Black tot means British navy.","Black Tot Rum (46.2%, Elixir Distillers, 2019) Black tot means British navy. Colour: amber. Nose: it’s drier than the Cadenhead, but there are similarities. More toasted cake and burnt wood here, toffee, bitter chocolate, black tea, molasses… Now the style isn’t very obvious, it’s really more ‘a bend’ so far. Only touches of bananas and pineapples at the fruit department. Mouth: we’re much closer to the CAD, with a similar sweetness, just as many molasses, perhaps more caramel and toffee, and more tinned pineapples. I have the feeling that this rather rum for rum lovers (hey Einstein!) and that whisky drinkers may find it a tad too sweetish, even if we’re extremely far from all the ugly heavily sugared junk that’s available these days. Finish: rather long, molassy, with some burnt cakes, a little pipe tobacco, and quite some sugarcane syrup. Comments: I like them drier, but this is good, very honest navy-style rum. Even if I was expecting a little more Jamaicanness. You know, pot stills, esters… SGP:641 - 80 points.",80,2019-11-10,https://www.whiskyfun.com/archivenovember19-1-Glenlivet-Dalmore.html,15102edc967b72f3ef84ede8e92d757a432e8150b7b1270c2731f144b30ff47a
