whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Glen Spey 17 yo (46%, Duthies, 312 bottles, +/-2013)","Glen Spey 17 yo (46%, Duthies, 312 bottles, +/-2013) A moderately priced bottling from the now discontinued (AFAIK) Duthies range by WM Cadenhead. Colour: white wine. Nose: it’s rather raw and ‘natural’ malt whisky, full of porridge, grass, sawdust, and chalk. Not much else to add, this is naked yet unsexy malt whisky, I’d say. Mouth: quite to my liking, very grassy and pretty peppery. Something pungent. More grass, then more grapefruits. Lemongrass, a little sawdust again, lemon sweets, more chalk… Very natural indeed. Finish: rather long, zesty and sharp, on citrus and even more chalk. Some white pepper in the aftertaste. Comments: fine grassy malt whisky au naturel, a bit rough but that’s probably part of this game. SGP:461 - 80 points.",80,2015-12-14,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,9207406ee6c11bafae07d94fa06f2a227f8c3226419c5cb8670ef432504c6231
"Glen Spey 27 yo 1988/2015 (47.7%, Sansibar and S Spirits Shop, bourbon, 198 bottles)","Glen Spey 27 yo 1988/2015 (47.7%, Sansibar and S Spirits Shop, bourbon, 198 bottles) A samurai’s drink, apparently. Colour: white wine. Nose: there are many similarities, all around grass and sharp citrus and clay or chalk. The main difference lies in the fruitiness that’s growing more obvious in this older baby, around pineapples and even strawberries (gums). But it’s not a fruit bomb. A pleasant minerality behind all that, with more clay, fresh concrete… Mouth: it’s very citrusy! Sharp lime, then bitter grasses, walnuts, and always this chalkiness. Very tight, even if it started sweeter and fruitier. Finish: quite long, ultra-lemony, with a peppery aftertaste. Comments: one of the those sauvignony malt whiskies. More than good, I think. SGP:461 - 83 points.",83,2015-12-14,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,13327f120d37c6ae795685ce220609b0075d6100ae69d77951c29554db074e19
"Glen Spey 18 yo 1997/2015 (50%, Hunter Laing, Old Malt Cask, refill hogshead, cask #11192, 297 bottles)","Glen Spey 18 yo 1997/2015 (50%, Hunter Laing, Old Malt Cask, refill hogshead, cask #11192, 297 bottles) Colour: white wine. Nose: this one’s even grassier than the others, even more austere, chalkier as well… But I don’t seem to detect much fruitiness. Grapefruit skin, perhaps. With water: we’re going closer to the Duthie. Grass, chalk, porridge. Mouth (neat): sour, very grassy, with a feeling of dairy cream and aspirin tablets. A little barley sugar. With water: sweeter, barleyish. Rather cider apples this time. Finish: medium, malty, barleyish. A little candy sugar with water. Comments: honest and loyal natural malt whisky. Typical 80 points in my book. SGP:461 - 80 points.",80,2015-12-14,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,97ab8981c82fc5febcaa882707f3cf74b8428e1db59c4aff0b5db35e93401832
"Glen Spey-Glenlivet 19 yo 1995/2015 (58.8%, Cadenhead, Small Batch, bourbon hogshead, 480 bottles)","Glen Spey-Glenlivet 19 yo 1995/2015 (58.8%, Cadenhead, Small Batch, bourbon hogshead, 480 bottles) Colour: white wine. Nose: yet again, this is an austere one, but this time we’re more on leather, grass, grapefruit and lemon skin (rubbed), and then we find whiffs of fennel and dill, which makes it a little ‘different’ indeed. With water: the fennel became mint and aniseed. A touch of camphor. Mouth (neat): starts as fizzy as Fanta, mustardy, mineral, chalky again, with some odd notes of peach syrup that aren’t un-nice at all. Some coffee too, which is funny in this context. With water: always this fizzy profile, Schweppes-orange, cinchona… Finish: quite long. Lemon and liquorice? Pepper in the aftertaste. Comments: may we call this style ‘out of fashion’? Malt for hipsters? SGP:561 - 84 points.",84,2015-12-14,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,3ee34135ecb6d6bda4cfa35bac338e7a13ef2e11c05acab3d0b0b9783949876f
"Château Garreau 'Hors d'Age' (40%, OB, Bas-Armagnac, +/-2014)","Château Garreau 'Hors d'Age' (40%, OB, Bas-Armagnac, +/-2014) This baby’s more than ten years old. Château Garreau is a relatively large estate that, apparently, used to belong to a Russian prince. We’ve already had a few older ones a few weeks ago. Colour: deep gold. Nose: it’s a rather citrusy young armagnac, with a rather lovely combination of fresh orange juice, golden raisins, and blond tobacco. Goes on with a bit of caramel and toasted pastry, as well as a welcome touch of grass to add balance. Like this fruity freshness! Not quite one of these prune-y armagnacs, I’d say. Mouth: good and easy, rather sweet, perhaps a notch sugary to tell you the truth (feeling of late harvest wine), with some coffee liqueur and a little triple-sec. Less fresh and ‘nervous’ than the nose was, but it’s still ‘good’. Not too flabby despite the low strength. Finish: medium, with a little more toasted oak and toffee. Comments: a fine, very easy armagnac. The nose was a little too promising, as often. SGP:640 - 75 points.",75,2015-12-13,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,935cb7e399795f8c79e94cd1d6df86fc4c9e360949f1d52f2ff5c4a1026e2fc6
"Château Garreau 2000 (40%, OB, Bas-Armagnac, +/-2010)","Château Garreau 2000 (40%, OB, Bas-Armagnac, +/-2010) Colour: amber. Nose: once again, a pleasant fruitiness, rather with peaches this time, figs, raisins… It’s very soft, quite complex, and pretty fresh. Enjoy the hints of lilies and spearmint in the background. Perhaps ‘ideas’ of Greek retsina? Mouth: really too bad that this was bottled at 40% vol. There’s ‘stuff’ happening, around peaches again and overripe apples, plus the usual sultanas, but it’s all a little weak. Quite some vanilla, a faint grapiness, some apple peeling, some fudge. Finish: short to medium, grapy. A touch of bitter caramel in the aftertaste. Comments: a missed opportunity to come up with a pretty good malternative. The spirit behind is of rather high quality. SGP:650 - 77 points.",77,2015-12-13,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,106d8d766f52561c1be0d1009f67853bb3f5e150629348069b72c2723cef0602
"Darroze 12 yo ‘Les Grands Assemblages’ (43%, OB, Bas-armagnac, +/-2015)","Darroze 12 yo ‘Les Grands Assemblages’ (43%, OB, Bas-armagnac, +/-2015) I’ll remember the 50 yo in this series forever! Colour: gold. Nose: much brighter and deeper at the same time, with a pretty perfect fruitiness (melons, peaches) and just the right amount of soft spices and herbs. Cinnamon and caraway, plus liquorice and lemongrass. Love these fresh noses that are neither too prune-y, nor too raisiny. Mouth: what a difference 3% vol. make! This is a pear cake covered with liquid caramel, roasted raisins, and ground cashews. And melon coulis. Notes of guavas, perhaps. The backrgound’s a little grittier, a little leafy, but let’s remember this is armagnac, not cognac. Finish: medium, just a notch drying. Quite some cinnamon. Comments: we’re already in the ‘great’ category, given this baby’s age. SGP:551 - 82 points.",82,2015-12-13,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,76157bf995485b591766e4beb7ff463f52ad480add324c19f876f6b22ce24777
"Baron de Sigognac 'VSOP' ( 40%, OB, Bas-armagnac, +/-2013)","Baron de Sigognac 'VSOP' ( 40%, OB, Bas-armagnac, +/-2013) This is well-reputed single estate armagnac. Love their little legend, as told by their website: “One day long ago, Baron de Sigognac took all the traditional clocks out of his cellars. Fascinated by the mystery surrounding the way Armagnac ages, he had some very strange timepieces made. On these clocks, the face had ten divisions instead of twelve. The seconds had become years, the big hand moved only once a decade and the hour hand marked the centuries. Then, with time, Baron de Sigognac came to trust only his palate in telling the age of an Armagnac. The clocks were left unwound.” Lovely indeed! Colour: gold. Nose: it’s the most toasted and roasted of them all, with more café latte, brioche, some soft ginger than suggests new oak, and then vanilla and white pepper. We came very close to malt whisky this time. Mouth: indeed, although this is more fragrant, with flowers and some kind of sweet curry, then the expected vanilla, raisins, coffee-flavoured fudge, and simply toast. But once again, the low strength is a handicap, I’m sure this baby had so much to tell us… Finish: rather short, but quite perfect. Oranges, vanilla, flower jelly. Roses? Perhaps litchis as well. Comments: same high quality as the Darroze. Can we have the same at 50% vol.? I like it better than an older vintage that I tried a few years ago. SGP:550 - 82 points.",82,2015-12-13,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,ab1306f124f5422f2bd1d494283a15a9bf8c7cf39f45f012f44f5d35a1223a53
"Louis Roque 'XO' (50%, OB, Armagnac, +/-2014)","Louis Roque 'XO' (50%, OB, Armagnac, +/-2014) The house Louis Roque in Souillac are well-known for their vieilles prunes, and I’m not sure they make this armagnac themselves. Maybe, maybe not. But the strength is right! Colour: gold. Nose: well, it’s certainly rougher than the others, but it doesn’t seem to have their depth and their complexity. Nice overripe apples and grapes, though. A touch of honey. With water: more honey, which is nicer. Gets softer. Mouth (neat): nah, it’s rough spirit, the kind they pour you from a jug when you’re down their in Armagnac’s region. Almost. Don’t get me wrong, it’s not unpleasant at all, it’s just very rustic. Overripe apples, artisan eau-de-vie, raisins, prunes. The strength is right, though. With water: good young, rather fresh, fruity and grassy armagnac. Nothing to complain about. Finish: medium, fruity, honeyed. Apples and raisins and honey. Comments: maybe not stellar but honest and loyal like a mousquetaire. SGP:640 - 76 points.",76,2015-12-13,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,fee1fe223b580b98bba1c51947b7c56d4ca2d4a0a0f8a1dc30a15c52b4c852ac
"Knappogue Castle 14 yo 'Twin Wood' (46%, OB, Irish, single malt, +/-2014)","Knappogue Castle 14 yo 'Twin Wood' (46%, OB, Irish, single malt, +/-2014) This one comes from ‘from a Northern Irish distillery’ according to some sources. A 16yo at 40% vol. has been much to my liking a few weeks ago. Colour: straw. Nose: typical banane-y nose, with also ripe apples, strawberry sweets, and perhaps peaches, before more vanilla and a few golden raisins do come through. Very easy nose, very pleasant, not complicated. Mouth: a bit more potent, and almost brutal at first sips, with rather more citrus this time, and even an unexpected saltiness. Salted grapefruits? Some bubblegum as well, but it remains rather rough and unpolished. Hints of green oak. Finish: rather long, still a little raw. Green apples. Comments: very good, it just hasn’t got the complexity of the 16 yo in my opinion. SGP:551 - 81 points.",81,2015-12-11,https://www.whiskyfun.com/archivedecember15-1-Armagnac-Talisker-Longrow-Longmorn-Laphroaig.html,418c3d030bbeb39dcf386d37c40a8ae761dbea9ad938eb32b0ce3a65ce89fa25
