whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Glenallachie 17 yo (50%, OB, Masters of Wood, Mizunara & Oloroso finish, 4,380 bottles, 2024) Here comes the latest release, I believe. I must admit that the label 'Masters of Wood' rather conjures images of lumberjacks, carpenters, or cabinetmakers, but that’s marketing for you, isn’t it? No one really talks about the handling of the stills and their quirks these days. Remember those massive copper contraptions with odd piping found in ‘distilleries’?","Glenallachie 17 yo (50%, OB, Masters of Wood, Mizunara & Oloroso finish, 4,380 bottles, 2024) Here comes the latest release, I believe. I must admit that the label 'Masters of Wood' rather conjures images of lumberjacks, carpenters, or cabinetmakers, but that’s marketing for you, isn’t it? No one really talks about the handling of the stills and their quirks these days. Remember those massive copper contraptions with odd piping found in ‘distilleries’? Colour: amber. Nose: reminiscent of a pristine cigar box (humidor). The now ubiquitous mizunara seems to bring touches of fresh rubber (new boots) and pinecones to the nutty, walnut liqueur profile of the oloroso. With water: notes of liquorice and a freshly tailored Harris tweed jacket. Mouth (neat): gentler, honeyed, with coffee liqueur and fir bud over sultanas. With water: beautifully balanced, showcasing undergrowth, raisins, and resinous nuances (bark, needles, sap, and so forth). A subtle hint of propolis and honey rounds it off. Finish: long, fairly rich but not overpowering at all. Comments: it feels a touch 'recipe-based', but isn’t that often the case with Michelin-starred dishes as well? A definite success, I’d say. Ah, mizunara… SGP:561 - 88 points.",88,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,cab5369dfe61e8ec763467d902e672e58ceb625fa5018e9dd13975cfa5b4513e
"Glenallachie 10 yo ‘Cask Strength Batch 11’ (59.4%, OB, ex-PX, oloroso and red wine, 2023) Batch 10, also a 2023 release but with the older label, was very much to my liking (WF 88). In theory, I’m not usually drawn to whiskies seasoned with PX and red wine, but theory is there to be challenged, isn’t it?","Glenallachie 10 yo ‘Cask Strength Batch 11’ (59.4%, OB, ex-PX, oloroso and red wine, 2023) Batch 10, also a 2023 release but with the older label, was very much to my liking (WF 88). In theory, I’m not usually drawn to whiskies seasoned with PX and red wine, but theory is there to be challenged, isn’t it? Colour: amber. Nose: strikingly wine-forward, yet surprisingly appealing. Butterscotch, malmsey, sticky toffee pudding, peanut fudge, and pineau (woof!), accompanied by an assortment of raisins. With water: lightens up, leaning more towards dried fruits, dates, figs, and slices of pear, with a hint of mint that adds a thin mint biscuit quality. Mouth (neat): very vinous indeed. A blend reminiscent of VDN, pineau, ratafia, coffee liqueur, and Malaga PX. In the background, notes of black tea and dark chocolate emerge. With water: the drier side takes over, dominated by chocolate and tea. Finish: very long, with mint, chocolate, tea, and a touch of wood. Comments: a ‘big boy’ whisky, seemingly freshly repainted. It’s quite impressive, I must admit. SGP:461 - 87 points.",87,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,c8739b3f92bfc3efde9bb98c3ae672163f26e32151ef22ff4a5aa0eb95e19ed8
"Glenallachie 14 yo 2009/2024 (60.3%, OB, for The Whisky Exchange, sherry cask, cask #900609, 261 bottles) A single cask, of course. It moves in the glass with the heft of a liqueur!","Glenallachie 14 yo 2009/2024 (60.3%, OB, for The Whisky Exchange, sherry cask, cask #900609, 261 bottles) A single cask, of course. It moves in the glass with the heft of a liqueur! Colour: amber. Nose: rosehip jam comes to mind first, alongside rosewood, a hint of Rhône white wine (marsanne and roussanne) and even muscat. Followed by white chocolate. With water: a veritable bundle of dried figs. Mouth (neat): very smooth and somewhat liqueur-like, leaning heavily into triple sec, Grand Marnier, with a splash of tonic water and a touch of lavender water. Quite the intriguing cocktail (really!). With water: becomes more balanced, bringing in pepper, chocolate, tobacco, malt (Ovaltine), and a dash of stout. Finish: long, dry, featuring tea, cinnamon, and chocolate. Comments: two whiskies in one—boisterous at the start but drier and more refined in the finish. Truly excellent in both aspects. SGP:561 - 88 points.",88,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,baeaad94058047fff04a365da5f30a2099828a946cfe5926a0a05ce545d05247
"Glenallachie 14 yo 2009/2024 (57.1%, OB, Germany exclusive, PX puncheon, cask #804302, 696 bottles) One gets the feeling this will be similar…","Glenallachie 14 yo 2009/2024 (57.1%, OB, Germany exclusive, PX puncheon, cask #804302, 696 bottles) One gets the feeling this will be similar… Colour: amber. Nose: goodness, it’s remarkably close! Notes of rose, perhaps viognier, white chocolate, pink pepper, and muscat. With water: the same impression holds. Mouth (neat): it’s virtually the same excellent whisky, or nearly so. One would need to taste a litre of each side by side to tease out the nuances—and no, that’s not happening. With water: same again. Finish: same, though a touch more peppery. Comments: the casks didn’t have similar capacities at all, so perhaps it’s just coincidence, but these two whiskies are strikingly similar. SGP:561 - 88 points.",88,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,55433d331f2cad0b868480f438b57aeb278e56b2796e38e31fa66bfad99f9f7a
"Glenallachie 18 yo (46%, OB, +/-2024) The label proudly states it’s ‘overflowing with their signature heather honey charm’, which does sound a bit Highland Park-esque, doesn’t it? We weren’t particularly fond of the ‘previous new 18’ about six years ago, but as DJT would say, some stuff must have been fixed, very much so.","Glenallachie 18 yo (46%, OB, +/-2024) The label proudly states it’s ‘overflowing with their signature heather honey charm’, which does sound a bit Highland Park-esque, doesn’t it? We weren’t particularly fond of the ‘previous new 18’ about six years ago, but as DJT would say, some stuff must have been fixed, very much so. Colour: dark amber with reddish hues. Nose: prune juice, plum wine, figs, milk chocolate, PX sherry, molasses, peonies, jasmine, and spearmint. That said, it’s far from heavy or overbearing. Mouth: absolutely nothing like that former 18-year-old. We do quickly arrive at notes of aged wood, deeply steeped black tea, rocket leaves, and dark tobacco. There is a drying quality, but it stays within pleasant bounds. Hints of cold espresso. Finish: sherry that behaves itself, alongside orange marmalade with pepper, cinnamon, and ginger. Comments: not my favourite of the range so far, but there’s no denying it’s very well-crafted. It has a touch of that old M style, just before FO arrived, if that rings a bell. About twenty-five years ago. SGP:461 - 86 points.",86,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,46184c5bcd98dce6fc2dbdf04c164739659f46375ddb546fef04980a855cc5af
"Glenallachie 9 yo 2014/2023 (63.9%, Alambic Classique, first fill oloroso sherry butt, cask #23101, 637 bottles) This looks like a real powerhouse and shouldn’t stray too far from the OBs, given its lineage.","Glenallachie 9 yo 2014/2023 (63.9%, Alambic Classique, first fill oloroso sherry butt, cask #23101, 637 bottles) This looks like a real powerhouse and shouldn’t stray too far from the OBs, given its lineage. Colour: dark gold. Nose: shortbread, croissant, and butterscotch, with a touch of salty liquorice—what more could one want? I love this nose, which feels more compact and precise than some of the others. With water: chocolate and fudge bursting with raisins. Almost outrageous. Mouth (neat): perfect, like a whisky-infused piece of fudge generously drizzled with dark chocolate. With water: great vibrancy, showing notes of juniper, chocolate, clove, and pepper, plus five litres of Guinness. Or so I’d imagine; I doubt I’ve ever consumed five litres of Guinness in my whole life. Finish: long, just a tad tangier, leaning towards amontillado. Green walnuts and a gram of Dijon mustard. Any mustard would do, really. Comments: absolutely my kind of dram. Very well done, Bad Wörishofen, no wonder the place is, apparently, called ‘die Gesundheitsstadt’ (the healthy city). SGP:561 - 89 points.",89,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,bf9cb9685a0c673ac350c2dece0ed8d4bdf74a465a7f3022220bdb1a0c9477ab
"Glenallachie 13 yo 2006/2019 (56.9%, OB, selected by Whisky-E, bourbon barrel, cask #26855, 238 bottles) Ah, a break from the barrage of sherry casks with a return to a bourbon-matured version.","Glenallachie 13 yo 2006/2019 (56.9%, OB, selected by Whisky-E, bourbon barrel, cask #26855, 238 bottles) Ah, a break from the barrage of sherry casks with a return to a bourbon-matured version. Colour: straw. Nose: a delightful bouquet with a charming array of garden herbs like chervil and tarragon, showcasing the distillate’s layered complexity. Hints of rye, a touch of white beer, subtle rooty notes, fresh bread, sesame seeds, watercress, and sprouted alfalfa. It’s wonderfully inviting! With water: it retreats into fresher distillate notes, presenting pear, apple, and gooseberry – thoroughly enjoyable. Mouth (neat): absolutely spot on, featuring absinthe, clay, asparagus, lemon, and cider apple. With water: a burst of ripe, juicy pears returns to the fore. Finish: medium length, maintaining a profile of fresh fruit and earthy roots, with a touch of marzipan. Comments: truly impressed by this distillate, proving it doesn’t always need hyperactive casks to shine. SGP:551 - 89 points.",89,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,1dd213ae39077a931f117abd0aeaee615dcaea58b98af3e64f51ec97994ec431
"Meikle Toir 5 yo ‘The Original’ (50%, OB, +/-2023) Ah, Scotland these days—everyone's having a go at every style imaginable: peated, lightly peated, heavily peated, not peated at all, PX finishes, shiraz, pineau, ruby port, STR, virgin American oak, virgin European oak, Bordeaux… and let’s not forget the legendary mizunara. It’s like they’ve all rolled out the machine guns. Now, Meikle Toir is Glenallachie’s foray into the peated realm, and we’ve encountered some cracking ones before.","Meikle Toir 5 yo ‘The Original’ (50%, OB, +/-2023) Ah, Scotland these days—everyone's having a go at every style imaginable: peated, lightly peated, heavily peated, not peated at all, PX finishes, shiraz, pineau, ruby port, STR, virgin American oak, virgin European oak, Bordeaux… and let’s not forget the legendary mizunara. It’s like they’ve all rolled out the machine guns. Now, Meikle Toir is Glenallachie’s foray into the peated realm, and we’ve encountered some cracking ones before. Colour: pale straw. Nose: not quite Islay, but it holds its own with hints of pine smoke, farm stables, eucalyptus, and the rugged scent of an old farm tractor—Scottish, naturally. With water: turns into a young Laphroaig impersonator. Mouth (neat): lovely and clean, just a touch sweet, and packed with ashes, curry spice, caraway, juniper, and coriander seeds—almost veering into gin territory. Wouldn’t be surprised if it made a smashing martini, olive and all. With water: remains spot on. Finish: fairly long, featuring bitter almonds, orgeat syrup, and a whiff of clams. Comments: prime material for a cocktail, methinks, not that I’m any sort of expert… All in all, expertly crafted, though it doesn’t quite reach the turbocharged heights of its sibling ‘The Turbo’—Glenallachie’s own Octomore-esque dram. SGP: 565 - 85 points.",85,2024-11-13,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,51e94049fbc9821f86022876fb728d4d2139e2f3132afa606eff0a92a092400c
"Benromach 10 yo (43%, OB, +/-2024) We revisit the ten-year-old, a beloved dram that warrants our attention every three or four years, so we’ll keep this swift. It typically garners a WF 87 from us, even with its modest bottling strength.","Benromach 10 yo (43%, OB, +/-2024) We revisit the ten-year-old, a beloved dram that warrants our attention every three or four years, so we’ll keep this swift. It typically garners a WF 87 from us, even with its modest bottling strength. Colour: light gold. Nose: damp earth, pepper, leather, mustard, oranges, hay, capers, and wet chalk. Yes, spot on. Mouth: tobacco, smoked meat, cough lozenges, bitter oranges, then a briny martini with an olive. Finish: rather long, saline, with richly smoked bacon and a touch of lemon zest, leading to a second martini impression. Comments: all is well, familiar and delightful as ever, we’re happy to continue appreciating this. SGP:463 – WF 87 points.",,2024-11-12,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,9736d21a8dbad419b96e13fe146abfb8d192424b86cf562bc0ab44cea08fae9f
"Benromach 9 yo 2014/2024 ‘Contrasts: Unpeated’ (46%, OB, bourbon and sherry) Is Benromach without peat like Jimmy Page without a guitar? Let’s find out...","Benromach 9 yo 2014/2024 ‘Contrasts: Unpeated’ (46%, OB, bourbon and sherry) Is Benromach without peat like Jimmy Page without a guitar? Let’s find out... Colour: pale gold. Nose: well, this proves that Benromach’s character isn’t solely reliant on peat. It stays true to the distillery’s profile with a distinctive earthy quality, quite coastal with hints of clay and slate. There’s also a tiny touch of mustard and a note reminiscent of a certain Campbeltown distillery. Mouth: the richness of the 10-year-old makes a return, with leather, tobacco, ripe apples, and a smattering of dried fruits, particularly dried pear. Finish: not so different from ‘regular’ Benromach after all. Comments: I still prefer the 10-year-old, but this unpeated expression is both very good and intriguing. To be honest, there’s still a hint of smoke in there. SGP:552 – 85 points.",,2024-11-12,https://www.whiskyfun.com/archivenovember24-1-Benromach-Knockando.html,9d136df20df116c72ee0592317bba654be70777c0bc67848dc732bdc4cbed7eb
