whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Laphroaig 'QA Cask' (40%, OB, travel retail, 100cl, 2013)","Laphroaig 'QA Cask' (40%, OB, travel retail, 100cl, 2013) I've been procrastinating with this double-matured baby, I have to say the mention of 'warm vanilla' on a bottle of Laphroaig was really scaring me. Colour: gold. Nose: very, very discreet, as if the glass would be two metres away. Now, it's kind of pleasant, very light, apparently quite smooth and rounded, and I don't even get much of the dreaded vanilla, which is to Scotch what sugar is to Coca-Cola in my opinion (no we're not talking caramel). And I do get some nice whiffs of seawater and garden bonfire. So yeah, I think this is nice, just very light. A whispering Laphroaig. Mouth: woosh! Good arrival but there's almost no middle. Very frustrating! A little honeydew, vanilla indeed, sweet liquorice, drops of seawater and that's pretty all. Finish: short but clean. Brine and smoked apple juice. Comments: Laphroaig's Blasda? Not bad of course but this is frustratingly weak and flat. I wouldn't have kept 'The most richly flavoured of all Scotch Whiskies' line on the cardboard tube - and I like the regular 10 way better, even at 40% vol. SGP:334 - 74 points.",74,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,6ad8103d95fcf18784e3da799940ae69ad9b9dc88fbcbe4c5e59ad8704d95bc9
"Laphroaig 'PX Cask' (48%, OB, travel retail, 100cl, 2013)","Laphroaig 'PX Cask' (48%, OB, travel retail, 100cl, 2013) It doesn't say finished but that it's 'enjoyed a final subtle maturation' in Pedro Ximenez casks. Ha, semantics! Colour: gold. Nose: starts a little rubbery but that goes away and presto. What's sure is that I like this one much better than the QA, despite the finishing. It's certainly more Laphroaiggy, with quite some kelp, beach sand, tarry ropes, seashells, notes of bicycle inner tube (not quite the same thing as plain rubber) and liquorice. What it's lacking a bit is the medicinal side, but I'm happy about the fact that the wine remains kind of unobtrusive. Mouth: the PX's sweetness and the very obvious raisiny side do seem to cope with the distillate, there's almost a feeling of rum finish rather than PX. Nice touches of blood oranges, then liquorice allsorts and a little leather and tobacco, then more cherries and tar. It's also a notch more medicinal than on the nose (drops of cough syrup). Finish: of medium length, a little bittersweet (Chinese sauce, the sweet one for dim-sums, you know). Curious notes of black olives in the aftertaste. Comments: a pretty fine Laphroaig that seems to have survived the odd treatment. SGP:546 - 82 points.",82,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,0bf72462076468e521e7c64f3dc25bae2464ccf91814acb0e0ec37eb6c357fd0
"Laphroaig 2005/2013 (56.9%, Svenska Eldvatten, barrel, 186 bottles)","Laphroaig 2005/2013 (56.9%, Svenska Eldvatten, barrel, 186 bottles) Indeed, this is very young. Colour: white wine. Nose: this is obviously very distillate-forward and, once again, I cannot not think of some high-end very smoky mezcal blanco. Or gentian and almond oil... The wood has already filtered out the naughty components but the spirit remained beautifully naked. And what spirit it is! 'A walk on the beach on Islay while someone is burning seaweed'. With water: it's the mercurochrome that comes out more. These noses make you anti-septic ;-). Mouth (neat): same plus plenty of lemon and bandages. Wonderful green/blue tea (best wu-long?) and just touches of kiwi and grapefruit. With water: a little more sweetness. Lemon honey? Finish: long, saltier again, still sweet, citrusy, coastal, medicinal, smoky... Yes, Laphroaiggy. Comments: proof that young whisky (when it's a great distillate, especially when peated) doesn't need much oak and/or wine. It doesn't even need to hide its young age if you ask me. SGP:457 - 89 points. (I was even tempted to go to 90.)",89,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,6d67bbcd92316ace9501578c480ea8d90b93508d0d3437aa57d862e33826205b
"Laphroaig 15 yo 1998/2013 (59.1%, The First Editions, refill hogshead, 292 bottles)","Laphroaig 15 yo 1998/2013 (59.1%, The First Editions, refill hogshead, 292 bottles) This very good wee bottler really impressed me with their new Jura the other day. Colour: straw. Nose: more maturity than in the 2005, obviously. In this situation more maturity doesn't obligatorily mean 'better', rather different styles and profiles. So this is rather rounder and mellower, with a little more vanilla and brioche, while the smoke's a little gentler and the fruits a little more 'active'. It remains wonderful, with again a little mezcal. Some mezcal people claim their output resembles whiskies from Islay but it could be that it's the other way around. Oh, forget about that gibberish. With water: ink and mint? Mouth: mellow? Of course not, this is sharp, zesty, 'accurate', very lemony and briny. It's almost smoked lemon juice with a dash of salt. I also enjoy these wee hints of tangerines that pop out from time to time. With water: perfect, balanced, firm, fruitier, smoky, coastal... Finish: what? Cane juice??? Comments: it's not a very medicinal Laphroaig but it's as wonderful as Laphroaig can be at 15 years of age. SGP:557 - 90 points.",90,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,fb150d7f23775527703952891b00971349539c76c0477ff5930b09f2b9b0975b
"Laphroaig 16 yo 1996/2013 (48.4%, Douglas Laing, Old Particular, refill hogshead, ref DL10002, 323 bottles)","Laphroaig 16 yo 1996/2013 (48.4%, Douglas Laing, Old Particular, refill hogshead, ref DL10002, 323 bottles) This sweet little baby was bottled for La Maison du Whisky. Colour: white wine. Nose: it's a grassier, more mineral, narrower, more 'rieslingesque' Laphroaig than the 1998s. There's more mint, more camphor, lime, chalk, then grapefruits and citrons. It's actually a kind of great dry chenin, if you will. It's even a little floral, with honeysuckle and lilies of the valley. Not that narrow, after all... Mouth: this time it's frankly fruitier, starting with a slightly prickly fizziness (lemonade) and touches of grenadine, pineapples and oranges. Maybe mangos. It's smoky but not that smoky, and remains a little unusual over time. Excellent but curiously lightish and fruitier than expected. There's even a little bubblegum! Even jellybeans? Finish: of medium length, still fruity, this time with also a little honey and strawberry jam. Maybe one or two lavender sweets. Comments: as I said, it's unusually fruity and we aren't talking tropical fruits such as the ones that can be found in older Laphroaigs. Anyway, another very good one for sure, and the world needs variants (what?) SGP: 646 - 88 points.",88,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,face98f20e4214d5b5a31904ea01800c2ee45f4d12953223876c66fe64594f84
"Laphroaig 21 yo 1990/2011 (48.9%, High Spirits, cask #10868)","Laphroaig 21 yo 1990/2011 (48.9%, High Spirits, cask #10868) Not quite a new one but I think it's still available here and there. Not need to remind you that 1990 was a great 'vintage' at Laphroaig. Colour: white wine. Nose: it's a Laphroaig that's already quite mature, in the sense that it's not that smoky anymore but also that it became more complex. In a way, it reminds me of the highly drinkable official 30yo. More soot than straight smoke, more crushed olives than plain brine and more 'old tropical cordial' than plain citrus. Add a little brioche, light vanilla, a pinhead of mango chutney and a long-forgotten pre-war bottle of cough mixture. Well, I imagine. Also a little old tarry tea and, yes, a wee wet dog. A Chihuahua? Mouth: impeccable, on the same flavours and aromas except that it's bigger and firmer than expected. There's something smooth and round (orange cake?) but other than that, it's full of smoke, brine, pepper, cough syrup, lemon and smoked fish. Kippery indeed. Finish: long, rather more medicinal. More eucalyptus, for example. Funny praline and fudge in the aftertaste. Comments: it's bad whisky because it goes down too well. Complex. SGP:447 - 91 points.",91,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,1a13bc9645e0d7a9af6feb0a52cb5fd125b71635908eecaaf81b5b8a84fbb06f
"Laphroaig 19 yo 1972/1991 (46%, Cadenhead, Original Collection)","Laphroaig 19 yo 1972/1991 (46%, Cadenhead, Original Collection) I think the Original Collection was meant to shelter 'lighter' bottlings (wrt the Authentic Collection) but I've already found many gems amongst the 'ACs'. Let's see... Colour: straw. Nose: bingo, 'transmuted peat'! It's akin to what can be found in the old tens (the infernal trio Filippi-Bonfanti-Cinzano) or in the first batches of the 10 Cask Strength (green stripe), that is to say a stunning blend of all tropical fruits, except that that mix is then smoked using peat, coal and tobacco. It's hard to describe (or I'm being very bad) but aficionados know what I'm talking about. So, it's great. Mouth: a.s.t.o.u.n.d.i.n.g. Bonfanti-esque indeed. An avalanche of tropical fruits (I won't list them all but passion fruits and mangos come first) plus soot, liquorice, kippers, some heavily smoked salmon and then just touches of ink and cardboard, which is the weakest part in fact. There are many other flavours but I can hear the anti-maltoporn brigade coming. Finish: I've seen (even) longer finishes but the smoke/tropical fruits combo is perfect. Liquid jam of the highest grade, with smoke and pepper. Comments: only the wee inky (and maybe soapy) side somewhere before the finish will prevent me from going even higher than... SGP:655 - 93 points.",93,2013-10-14,https://www.whiskyfun.com/archiveoctober13-1.html,21f8a2ede4ac8ddc0dd5d3295d21e55a250a2be7c2b248c55e3b620cd11d0ca2
"Glenallachie 16 yo 1995/2011 (50%, Douglas Laing, Old Malt Cask, refill hogshead, 295 bottles)","Glenallachie 16 yo 1995/2011 (50%, Douglas Laing, Old Malt Cask, refill hogshead, 295 bottles) Colour: white wine. Nose: it's a very young one, the cask's been quite silent and lazy, which the colour suggested. Porridge, barley, cut grass, butter, apple juice and drops of kirsch, not much else. With water: the porridgy sides comes out more. Damp oatcakes and hints of mashed bananas. Maybe! Mouth (neat): apple and pear juice plus plum eau-de-vie. Extremely young and even almost bubblegumy, but the distillate is clean enough to make it kind of pleasant. Resembles many a young naked Speysider. With water: gets rather more interesting, even if it remains very simple. Apple crumble and a little white pepper. Finish: quite short, clean, on apples and barley sugar. Comments: pretty honest young naked malt whisky from Speyside. Not much else to say. SGP:441 - 75 points.",75,2013-10-13,https://www.whiskyfun.com/archiveoctober13-1.html,410f4955acbc74f502f9684d6f8893605ea6d65c7cafb782048fd3cd113959e9
"Glenallachie 1973/2013 (48.9%, Maltbarn, bourbon cask)","Glenallachie 1973/2013 (48.9%, Maltbarn, bourbon cask) Colour: gold. Nose: another world. Overripe fruits aplenty, apples, pears, even bananas, certainly guavas, all that being complemented by a wee medicinal touch that makes it more complex. We're rather talking camphor and eucalyptus. Maybe also mashed turnips and celeriac? I like this a lot. With water: that particular smell that I cherish, that starts with a b and that can be quite dangerous for your nose. Right, a beehive. Mouth (neat): superb! Wonderful tropical fruits, passion fruits, mangos, tangerines, grapefruits... Excuse me, but wow! And again, touches of eucalyptus, cough lozenges, then fresh walnuts. Lovely, really. With water (although water isn't needed): peeerfekkkt. More menthol, maybe a little chlorophyll... And more citrus. Finish: not very long, that maybe the only, very tiny flaw. Well, not quite a flaw. Leaves your palate as fresh as a baby's. Comments: very excellent. A bright obscure malt, if I may say so... Sadly, there are very few bottles, it's a micro-bottling by Maltbarn. SGP:641 - 91 points.",91,2013-10-13,https://www.whiskyfun.com/archiveoctober13-1.html,fd69008eae580e5b9c67b1dff42171e387ca845649dfb374039fedd9bbe0288a
"Delilah's (40%, Compass Box, blend, 6,324 bottles, 2013)","Delilah's (40%, Compass Box, blend, 6,324 bottles, 2013) A seemingly experimental blend bottled for 'Mike Miller’s legendary punk rock whisky bar in Chicago'. Well, 40% vol. may not be exactly 'punk rock' but let's see... Colour: hay. Nose: it's rather smoother and easier/fruitier than Compass Box's Clynelish-fueled blends. There are apples, raspberries, gooseberries, pears and cherries, then a wee earthy touch, fern, moss... It's all light but less malty/nutty/toasty than most commercial blends. In a way, it's a very fresh blend. Mouth: good, not weak, with 'ideas' of young Aberlour and/or Longmorn. Apple and cherries again, some barley sugar and then more maple syrup and vanilla from some active oak. Also touches of tinned pineapples. Finish: with good length, clean and fruity. A little more honey and sugar in the aftertaste. Comments: it's funny how this baby's both light and big. Pretty paradoxical! Now we may need a bigger 'Max's Kansas City' bottling, Compass Box could even hire Cherry Vanilla (google is you friend) to promote it ;-). Anyway, I liked this very sweet and very easy blend. SGP:630 - 81 points.",81,2013-10-11,https://www.whiskyfun.com/archiveoctober13-1.html,f4292362f05425356b352a7039866d911c833694e3bdf7fa91a86896f329038c
