whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Isle of Arran 14 yo 1997/2012 (46%, The Maltman , cask #747)","Isle of Arran 14 yo 1997/2012 (46%, The Maltman , cask #747) There’s also been a very good 16 yo by The Maltman (WF 86). Colour: gold. Nose: it’s rather firm, pretty marzipany, with plenty of barley, roots, clean damp wood, vanilla and cornflakes. In the background, whiffs of lemon balm and a little earth. Very good balance between the malt and the oak, methinks. Some honey as well. Mouth: all the same, with good punch. It’s the oak that talks first (pepper) and then come apples, more marzipan, vanilla, butterscotch and some kind of earthy coffee, mocha style. Finish: good length, with a bit of bitter oak that works well here, green apples, some bitterish green tea. The white pepper is back in the aftertaste, together with a little salt. Comments: a fine drop, very natural, very close to both the barley and the oak. SGP:451 - 84 points.",84,2015-03-13,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,c22207b9dfb5d2e509ec755ce74536cf02dd43b2e286f9df50c7f715f5fe666c
"Arran 17 yo 1996/2014 (50%, Highland Laird, Bartels Rawlings)","Arran 17 yo 1996/2014 (50%, Highland Laird, Bartels Rawlings) Colour: white wine. Nose: there’s much less oak in this one, which the colour already suggested. A funny feeling of diesel oil, then kirsch, gooseberries, rhubarb and the obligatory apples. Oh and tons of barley. In other words, a very barleyish malt whisky. With water: more soaked barley. Visiting a malting plant that wouldn’t do peated. Some barley water as well. Mouth (neat): the texture is fatter than that of the 1997, and once again this is rather on the fruity side. Lemons, grapefruits, rhubarb, kiwis and such, plus some grass. With water: fruit syrup galore, and more barley water. It’s become rounder and rather sweeter. Acacia honey. Finish: medium length, with rather more oranges, including zests in the aftertaste. Was that Fanta? Comments: very likeable. Not quite characterful spirit IMHO, but it’s very, very pleasant. SGP:551 - 85 points.",85,2015-03-13,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,ea60a8569ba7de2db94385962a89ab5ad79d18cb13fa4d35bbc0d4b33129451e
"Isle of Arran 18 yo 1996/2014 (53.2%, High Spirits for Lospiritodeitempi.it)","Isle of Arran 18 yo 1996/2014 (53.2%, High Spirits for Lospiritodeitempi.it) Colour: white wine. Nose: it does start with a little ethanol and varnish, perhaps, but that may be the higher strength. After that, we’re rather having mints, marzipan, broken branches and roots, a little muscovado sugar, touches of eucalyptus and drops of café latte. Also this very strange hazelnut-flavoured coffee they make at Sturbacks (hey, they always wreck my name, I can wreck theirs!) With water: overripe sour apples and a touch of pasticine. Mouth (neat): there’s the same kind of sharpy, estery arrival, and then the same kind of lovely development on marzipan, orange sweets, candy sugar, coffee and mint. Excellent body. A little fat sweet beer too. With water: same feeling of tinned fruits sprinkled with light honey. Finish: medium length, a little maltier. Some liquorice wood and a little coffee. Regular coffee this time. Comments: same ballpark, I find this very good, and very ‘natural’. SGP:551 - 85 points.",85,2015-03-13,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,50d3fa0e1d06b0e3a5ed31cb0e7f1da290d1175ca7ff2a39954f73b2cf5d3d61
"Prometheus 26 yo (47%, Glasgow Distillery Company, first fill sherry)","Prometheus 26 yo (47%, Glasgow Distillery Company, first fill sherry) After HP’s Norse gods, here come the Romans. Yeah I know, Prometheus wasn’t exactly a god, was he? As for the distillery this new baby’s coming from, mum’s the word! Colour: deep gold. Nose: a Speysidy side, with overripe apples, roasted malt and nuts, some honey, touches of grass and hay, an earthiness, notes of orange marmalade, raisins… Grass and barley win in the end, which is just as nice. Also roots and touches of stout. This is a complex nose, and the orchestra plays in tune. Mouth: we’ve had some old style Glenlivets that were exactly like this – not saying this is Glenlivet of course. Ripe apples, tarte tatin, sultanas… Having said that, there are also smoky and honeyed/leathery notes that do hint at Highland Park. Oh well, let’s not try to find out, that’s impossible anyway. Notes of dried pears as well. The mouth feel is pretty perfect. Finish: quite long, honeyed and fruity, with a smoky touch. Comments: nah, I think this is a good old lightly sherried Speysider. And a rather pricy one, at around £380. But after all, although we don’t have the name, we’ve got the age. Ha! SGP:452 - 87 points.",87,2015-03-12,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,001a44a348f60d9b15ef3f9490bb9b26f5055878c02f4539cdb145308d30f8cd
"Speyside 23 yo 1991/2014 (48.8%, The Whisky Fair, bourbon hogshead, 363 bottles)","Speyside 23 yo 1991/2014 (48.8%, The Whisky Fair, bourbon hogshead, 363 bottles) So, do you see this label white or do you see it blue? ;) Colour: straw. Nose: smells rather natural, perhaps a tad raw and spirity, but with some pleasant orchardy notes. We’re talking apples, greengages and candy sugar. In the background, a little chalk and unexpected medicinal notes. A drop of antiseptic on a large basket of ripe apples. Mouth: ah, this has power and structure! Again, no fancy tastes and flavours, but it’s quite precise on sweet barley and butterscotch. Notes of Werther’s Originals, and maybe Mars bar while we’re at it. Some caramel for sure. Finish: quite long, sweet and malty. Ovaltine. Comments: it’s not that often that you come across some very malty malt whisky. A paradox? Good stuff for sure. SGP:551 - 85 points.",85,2015-03-12,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,89d55821d568eb97329774a9e0b6ddb7510ef2674455768d991cb136b72359d5
"Glen Gordon 15 yo (40%, Gordon & MacPhail, +/-1986)","Glen Gordon 15 yo (40%, Gordon & MacPhail, +/-1986) Don’t we all love this very outmoded label? Glen Gordon’s always been said to be Macallan, but nobody will ever swear that it is. Colour: full gold. Nose: oh lovely! This is very floral, with lilies, large bouquets, also cut grass, fresh walnuts, all these sorts of things… As a consequence, I don’t find much fruits, nor do I find nutty or honeyed smells. Floral it is! And a little mentholated too. Mouth: OBE in action here, with mint and camphor, tar, old herbal liqueurs and all that. There’s some complexity to it but the profile has probably been bent by time in glass. A touch of soap as well, something metallic… That’s not really normal. And yet, no loss of body, it’s even a little fat. Finish: medium, grassy and bitter. Comments: I’ll score this baby because that’s my duty (heavy duty), and because the nose was really pleasant. But this score only goes with this particular bottle, I’m totally sure that other bottles will be much better. SGP:271 - 70 points.",70,2015-03-12,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,06c9be7bad73c5fd8f10def7e463168832ff61f5e2abf0e9c683afbbddd8f6a8
"Whisky Galore 5 yo (40%, Whisky Galore, +/-2014)","Whisky Galore 5 yo (40%, Whisky Galore, +/-2014) The company's located in Huntly, which may hint at Duncan Taylor. I appreciate the fact that they do not hide the age of this wee baby, which is a single malt. Colour: straw. Nose: I’ll tell you what, it reeks of fresh barley, dough, brioche from ten minutes ago, baker’s yeast, cut pears and plain bread, but that’s just very fine. I also seem to detect whiffs of kippers or rollmops, not too sure where that comes from. Mouth: excellent! Barley again, salted fish, overripe apples, sour dough, porridge, grass, Maggi sauce… Young malt as nature intended, full of flaws, full of character, and very honest. A mezcal from Scotland. Finish: rather long, salty, bready and yeasty. Comments: a great surprise. Sure this isn’t 85 or 90 material, and the 40% vol. might be a bit low, but I could sip this away for hours. Right, minutes. SGP:362 - 82 points.",82,2015-03-12,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,3ad6ae08946c38d9deb3b7c547fbb6338437f311cfa9e03e45f670cffe18fe2f
"Glen Calder 40yo 1949 (40%, Gordon & MacPhail, +/-1989)","Glen Calder 40yo 1949 (40%, Gordon & MacPhail, +/-1989) A very unusual bottling, as this is a blended Scotch - not blended malt, and yet it’s a single vintage bottling. How unusual indeed, do you know of many vintage blends? Colour: full gold. Nose: I sometimes find old whiskies that do nose like a great old Sauternes, and this baby’s one of them. Some roasted things, plenty of ripe and jammy yellow fruits, a good deal of honey, more raisins than in Raisinland, and a distant smoke that rather hints at coal or charcoal. You’re feeling like you’re sitting with Sir Winston in some much polished London club, a long time ago. Mouth: is there any grain whisky in there? May we see the papers? There’s some artisan cider, some mead, plenty of raisins again, a combination of my favourite honeys (chestnut, thyme, fir), and, of course, a good glass of Yquem and their ilk. Although the roasted side may rather hint at Barsac (showing off now). Only flipside, the low strength makes it slightly ‘hollow’. Finish: maybe a bit short, but what a marvellous old wine. I mean, whisky. Comments: superb. Really old style whisky de salon, only the low power makes it a tad too uncontemporary. SGP:641 - 89 points. (and thank you Sir Angus)",89,2015-03-12,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,a5a4bd9136aa27d53b06d476d603af3271bf0c33196ac25bbd241a503b56a4ba
"Clynelish 23 yo 1991/2014 (46%, Van Wees, The Ultimate, hogshead, casks #13213+13214, 507 bottles)","Clynelish 23 yo 1991/2014 (46%, Van Wees, The Ultimate, hogshead, casks #13213+13214, 507 bottles) Colour: straw. Nose: probably not the waxiest years, ort let’s put it this way, it’s more beehivy than downright waxy, but all that remains lovely. Pollen, overripe apples, flowers, oranges, a touch of seawater, honey… So not a crisp sharp Clynelish either. Its easiest side, so far. Nothing to complain about if you ask me. A few chalky and medicinal touches arising after a few minutes. Chalk and bandages. Mouth: perfekt! It’s got more power now, wax and minerals, a feeling of lamp oil, citrons and lemons, this chalk again, a touch of salt, a camphory side, and always something distinctly medicinal that may annoy a few people. More for us! Finish: long, full of Clynelish character. A very salty and mildly smoky aftertaste – it’s actually one of the saltiest Clynelishes I’ve ever ‘met’. Ex-Laphroaig hogshead? Comments: fantastic. Starts easy and becomes almost a brute, that’s pure life. SGP:462 - 89 points.",89,2015-03-11,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,a8e95676134e2069d355a4ab36a6cb9a70240af61b589af8cb3c67cd6631f3b4
"Clynelish 1997/2014 (53.3%, Liquid Art, 132 bottles)","Clynelish 1997/2014 (53.3%, Liquid Art, 132 bottles) What’s great with these ones is that they’re both superb and easy to find (generally speaking, many casks of 1997 have and will be bottled). Colour: gold. Nose: this one is a little fatter indeed, a tad smokier as well, and certainly quite waxy. This feeling of waxed citrons that’s so stunningly lovely in my book. And apple peelings, zests, clay… With water: damp clay and chalk all over the place. Plus ink, a touch of humus and of course quite some wax. Linseed oil. Mouth (neat): instantaneous Cleynlishian hit. Wham wax bang clay and zing lemons. Just fab. With water: a little putty, almond crème, faint touches of bleach that are anything but unpleasant here, waxes, salt… Finish: quite long, on salted almonds and all the rest. Comments: one of the best. Hard to beat and so deliciously unmodern. SGP:462 - 90 points.",90,2015-03-11,https://www.whiskyfun.com/archivemarch15-1-Springbank-Benriach-Balblair-Oban-Highland-Park-Arran.html,e9e56e81b1e17756297609ce5d6500523cf87e91a6cd299df6b514bbbe3beac6
