whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Glen Garioch 26 yo 1991/2017 (51.6%, Maltbarn, for Ramseyer's Switzerland, bourbon) Another one that I had stupidly neglected when it came out. No whisky ship in Luzern this year again, sob…","Glen Garioch 26 yo 1991/2017 (51.6%, Maltbarn, for Ramseyer's Switzerland, bourbon) Another one that I had stupidly neglected when it came out. No whisky ship in Luzern this year again, sob… Colour: yellow gold. Nose: oh, buttered porridge and fresh kougelhopf! Also brake dust, concrete, old barrels and dunnage, crushed green bananas, cider apples and just chalk. Typical austere GG, less on orchard fruits than others. With water: fresh panettone and focaccia, we're in Italy this time. Mouth (neat): very unusual, with a lot of orange blossom water, citron liqueur, then beeswax and just paraffin. Green tea, a little fresh-sawn oak. Lovely. With water: this tiny soapy touch that was not unseen in GG, otherwise beeswax, with a few drops of lemonade and one of gin-and-tonic. Party time! Finish: medium, fresh, with a little more ginger tonic and beeswax, plus orange blossom water again. This combo really works. Comments: high class, toeing the 88% line. SGP:552 - 87 points.",87,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,17f43f9a0c346e6b341355318e358ba623570b08ac48f759c31762376582edd8
"Glen Garioch 23 yo 1992/2015 (56.4%, Hunter Laing, The Sovereign, cask #HL11308, 243 bottles) Stags and deer always belonged to GG – I agree, to numerous other old brands as well. But that was before Mr Mongiardino, of Moon Import fame, started to become more liberal with his whisky labels and to use cars, octopuses, spiders, costumes or assault rifles – no, not assault rifles. A trend that's become the norm at most indies – and at Ardbeg. Quite.","Glen Garioch 23 yo 1992/2015 (56.4%, Hunter Laing, The Sovereign, cask #HL11308, 243 bottles) Stags and deer always belonged to GG – I agree, to numerous other old brands as well. But that was before Mr Mongiardino, of Moon Import fame, started to become more liberal with his whisky labels and to use cars, octopuses, spiders, costumes or assault rifles – no, not assault rifles. A trend that's become the norm at most indies – and at Ardbeg. Quite. Colour: straw. Nose: same style as that of the Maltbarn, with much concrete, green apples and muesli, but also a curious feeling of petroly riesling, which I find absolutely gorgeous. With water: gets medicinal, with some aspirin, bandages, and really a lot of (bread) dough. Very much 'Glen Garioch'. Some custard too, fresh brioche with some orange blossom water… Mouth (neat): heavy chalkiness, heavier porridge, sour creams, bone-dry white wines, grapefruits, plus yet again this wee feeling of mineral dust. Sucking the sleave of your jumper at school. With water: all on chalky grapefruits and dough, that's how I would summarise all this awesome development. Finish: long, on the same scheme. Comments: pure Glen Garioch. Once again there was a touch of soap too, forgot to mention that. No worries, no Parma violets either. SGP:462 - 87 points.",87,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,5692123493c303a57dd5ac12a817bed28782add6d5c82a376c723a7795a350b8
"Eastern Highland Malt 1975/1988 (50%, Duthie for Samaroli, 20th Anniversary, Fragments of Scotland, 648 bottles) We'll do this one quick because we already assessed it, back in 2005. But this is another bottle and by Vishnu, I cannot resist this opportunity, since we're doing a verticale of Glen Garioch. Probably one of the earliest examples of a 'secret malt' everybody used to know about what it actually was. Mr Samaroli wouldn't hide it anyway.","Eastern Highland Malt 1975/1988 (50%, Duthie for Samaroli, 20th Anniversary, Fragments of Scotland, 648 bottles) We'll do this one quick because we already assessed it, back in 2005. But this is another bottle and by Vishnu, I cannot resist this opportunity, since we're doing a verticale of Glen Garioch. Probably one of the earliest examples of a 'secret malt' everybody used to know about what it actually was. Mr Samaroli wouldn't hide it anyway. Colour: white wine. Nose: these bottles are an embarrassment to today's world of whisky. What an epic and glorious nose, so complex, so medicinal, so full of 'resinous' fruits, of tar, of Band-aid, germoline, creosote, mentholy bananas (why didn't God actually create that kind?), various waxes, old coats and furs in an old wardrobe, old books, lanoline… Well the list is just endless. Mouth: high power and high concentration, you do feel that this is a powerful young malt that was duly refined in its bottle for more than thirty years, just as Mr Samaroli intended. Amazing medicinal and citrusy notes, plus mints and eucalyptus, roots, myrtle, sorb berries, many waxy elements, some salt, a petroly side, chalk of course, tar, gentian… What a maelstrom. Finish: sadly not eternal, but that's good since we may go on with our little verticale then. Keyword: waxy smoky lemony chalk. Comments: we could (try to) write a book about this one, but no worries, you're safe. I had it at 94 and won't change my score, but I'm sure 95 wouldn't have shocked any friends who know this splendour. An ode to Mr Samaroli's shared beliefs in glass ageing. Or as he used to say, refining. SGP:564 - 94 points.",94,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,533fb3d5b50f9d733d08bde290dec8b63a89af8437321a41ff6a6295bf85dff8
"Glen Garioch 1973/1987 (57.5%, Scotch Malt Whisky Society, #19.2) I had never tried this one, but I remember Angus did. Let's not read his notes then… This might be rocket fuel anyway, unless, bottle ageing…","Glen Garioch 1973/1987 (57.5%, Scotch Malt Whisky Society, #19.2) I had never tried this one, but I remember Angus did. Let's not read his notes then… This might be rocket fuel anyway, unless, bottle ageing… Colour: gold. Nose: it is rather less smoky than the 1975 (hope that one wasn't harboured in an ex-Islay cask, but that wouldn't have matched Samaroli's ethics), but it is more metallic, with more metal polish, a handful of old copper coins, some coal and some hessian, old tarry ropes, some kind of orange-flavoured marzipan, drops of maraschino, green walnut liqueur while I'm at it, bitter cordial… In fact it's almost as complex as the 1975, just less smoky and medicinal. Intriguing. With water: all waxes and oils in the creation, that's all. Plus indeed metal polish and perhaps green vegetables. As dry as the driest dry white wine. Some old champagnes get a bit like this. Mouth (neat): extraordinarily lemony and petroly, but also really very strong. Bitter beers and perhaps a taste of light, which may happen with some old bottles. Water's needed again anyway. With water: it's a little tough to have it right, you'd almost need an electronic pipette fitted with artificial intelligence (soon at Huawei's). Paraffin and green vegetables? A lot of chalk for sure, and probably a little rubber. Chewing a rubber band. Finish: long, with a feeling of grittiness, with some green tannins, and this soap in the aftertaste (bad OBE in this case)… Comments: this one was glorious at times but very tough, with some old bottle effect starting to pull out a little too much rubber and even plastic. Heart or mind? Okay, mind… SGP:272 - 88 points.",88,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,69039c1a9bbb629824480d03a1eaf22a0ceac6361061b48df23cb9928509ad01
"Glen Garioch 1972 (43%, OB, for Oddbins, +/-1995) I don't think I ever wrote any silly lines about this one, but the reputation is high and most certainly deserved. Having said that I totally fell in love with its sister from 1971, back in 2007 (WF 95).","Glen Garioch 1972 (43%, OB, for Oddbins, +/-1995) I don't think I ever wrote any silly lines about this one, but the reputation is high and most certainly deserved. Having said that I totally fell in love with its sister from 1971, back in 2007 (WF 95). Colour: golden bronze-ish/copperish amber (what?) Nose: whilst 40% are often too weak, 43% sometimes work beautifully and this is a clear example. 100-year-old Yquem, precious palo-cortado (I remember some crazy old decanters by Barbadillo), box of old Cuban cigars, 'old Jag', old books, dark pollen, metal polish, pinecone smoke, balsa wood and incense sticks, tiny white pineapples (the name escapes me), dried bananas… This is really funny; it tends to move towards fab old rums. Very old agricoles? Mouth: this is so totally funny and unusual! There's a very specific mix of tropical fruits, for example, these tiny litchis, small bananas, pomegranates for sure, wild strawberries (and the liqueur made thereof)… and then off to smokier pastures, with black tobacco, black tea, raw chocolate, even grilled beef, all that with a tiny bit of violet sweet in the background. But not that one. Finish: almost long, rather more on coffee and chocolate, with more old sherries and walnut wines and cigars and… Well, it's time we called the Anti-Maltoporn Brigade, don't you think. I'll still mention some wild strawberries making sheep's eyes in the aftertaste – with a wink. Comments: I'm not saying it wouldn't be even better at 45%, naturally, but wow. Now rather than the well-known peaters most good folks often quote, I'd rather say 1940s Macallan. SGP:653 - 94 points.",94,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,2c89dbabd47ca4502338a2d19deac0752555d9bcaeb6a98196d146b8d2020628
"Glen Cawdor 16 yo 1968 (43%, Duthie for Samaroli for Valentino Ramelli, 360 bottles, +/-1984) There are many opinions about Glen Cawdor, some saying it was Springbank, others that it wasn't always the same distillery, and other yet that it was Glen Garioch which, incidentally, could be mistaken for Springbank in some vintages. Well a fairly logical explanation would be that Samaroli used the name Glen Cawdor just to have various 'brands' in his portfolio while he was having a lot of Glen Garioch and the market wasn't ready to 'swallow' it all. What's sure is that he used the very same label for some Glen Garioch too. But I'm not dead sure about all that, if I'm wrong I'm sure I'll get emails from trustworthy sources and shall update…","Glen Cawdor 16 yo 1968 (43%, Duthie for Samaroli for Valentino Ramelli, 360 bottles, +/-1984) There are many opinions about Glen Cawdor, some saying it was Springbank, others that it wasn't always the same distillery, and other yet that it was Glen Garioch which, incidentally, could be mistaken for Springbank in some vintages. Well a fairly logical explanation would be that Samaroli used the name Glen Cawdor just to have various 'brands' in his portfolio while he was having a lot of Glen Garioch and the market wasn't ready to 'swallow' it all. What's sure is that he used the very same label for some Glen Garioch too. But I'm not dead sure about all that, if I'm wrong I'm sure I'll get emails from trustworthy sources and shall update… Colour: light gold. Nose: yeah well, the problem is that indeed, this could be Springbank. There's a lot of heather honey, beeswax, hessian, raw wool, old sweet wine, panettone yet again… But it is neither petroly nor ueber-waxy. Having said that, many 1968 GGs we've known had been buried under tons of sherry, so it's hard to say. See how boring those 'secret' single malts are? They already were more than thirty years ago! And instead of enjoying this baby, we're focussed on trying to detect clear distillery markers. Blimey! Mouth: much more 'Glen Garioch' on the palate, that is to say chalky and even metallic, with some plasticine, amaretti, morello cherries, a dry smokiness, raw chocolate, dough, even beans… Some notes of bubbleless Schweppes and chlorophyl. Definitely rather austere. Finish: medium, dry, smoky, austere. Bananas and moderately big chardonnay in the aftertaste, plus this very GG wee soapiness. Comments: these riddles could spoil your pleasure! Anyway, in my opinion this is neither the best Glen Garioch, nor the best Springbank by Samaroli. What Highland Park? Of course not… SGP:462 - 89 points.",89,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,c02bf44ba7921484d617d42a9cffd0c4bb460c2494cdc11858abfedc687504c7
"Glen Garioch 1967/1997 (40%, Samaroli, cask #659, 260 bottles) See, Samaroli have used that Glen Cawdor label for Glen Garioch later on. The only thing that's a little surprising is why 40%. Maybe did they buy some ready-bottled stock? I'm full of doubts here but this is not 'normal'.","Glen Garioch 1967/1997 (40%, Samaroli, cask #659, 260 bottles) See, Samaroli have used that Glen Cawdor label for Glen Garioch later on. The only thing that's a little surprising is why 40%. Maybe did they buy some ready-bottled stock? I'm full of doubts here but this is not 'normal'. Colour: full gold. Nose: wow, so intense, on gentian, turmeric, mangos, bananas, celery, almond croissants and vanilla. It's almost narrow and 'simple', but it is totally perfect. Wonderful freshness but naturally, at 40%, the palate might be, well, let's see… Mouth: perhaps not quite, it's very dry, almost cardoardy here and there, even if the smoke, tobacco, tea and chocolate are all well in place. And I'm afraid the wee soapiness came to the front. It is all a little bizarre, this is not a very old bottle… Finish: short and dry. Comments: not too sure. I wouldn't mention OBE in this case and it is a fresh sample from a good bottle, which hasn't spent decades near a heater (but who would do that?) Nutshell, a rather odd bottle by Samaroli's usual extremely high standards. Well, that's my opinion. But having said that, wow, what a nose (hence my goodish score). SGP:363 - 82 points.",82,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,df8fd46e539dc735b0fe7a29ab3a30adaf470af1139ea8a091bc2e0d321cd147
"Glen Garioch '1957'/1987 (50%, Duthie for Samaroli, for 30th anniversary of Il Salumaio del Montenapoleone, 240 bottles) Crikey, I'm am just deciphering the label and am realising that this is actually a 1975 and not a 1957! It was that 'Salumaio del Montenapoleone', a restaurant in Milan, that was founded in 1957. Tricky old labels but anyway, 1975 was a great vintage, it's just that my sacrosanct verticale has been chattered. I tell you, this better be good… By the way, it is a single cask.","Glen Garioch '1957'/1987 (50%, Duthie for Samaroli, for 30th anniversary of Il Salumaio del Montenapoleone, 240 bottles) Crikey, I'm am just deciphering the label and am realising that this is actually a 1975 and not a 1957! It was that 'Salumaio del Montenapoleone', a restaurant in Milan, that was founded in 1957. Tricky old labels but anyway, 1975 was a great vintage, it's just that my sacrosanct verticale has been chattered. I tell you, this better be good… By the way, it is a single cask. Colour: straw. Nose: very pure, very mineral, with a delicate coastal-type smoke and some wonderful notes of bananas and guavas. A lot of chalk too, whiffs of menthol and pine resin, also yellow peaches, also chardonnay. Around the Montrachets, if you really need an area. Indeed, top-notch wine-malt. With water: perfect zing. Actually more a Sancerre-type of very chalky wine. These kinds of noses just floor me because of their purity and precision. Mouth (neat): splendidly medicinal and mineral, with crystallised citrus and zests plus a perfect 'resinous' smoke. Stunning tightness, this one never loses focus. We'll call it Leica (ha-ha). With water: waxes in force and lemon zests. And yet it's rather fat, deeply textured malt whisky. Hope they haven't broken the mould and that future GGs will come close to this style again. Even if it's perhaps a tad uncommercial. Perhaps. Finish: long, incredibly waxy, clean, citrusy, doughy, perfect. Comments: you could say this is Clynelish, no one will laugh. Indeed, high-definition, grand-cru quality malt. Forgot to say, it does taste of barley too. SGP:453 - 93 points.",93,2021-04-13,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,4404f5d9683032b104680a360f2b22ec0fbda041f221103049a9e7157d69c4df
"Glen Garioch 'Virgin Oak No. 2' (48%, OB, +/-2019) Better do this one first. NAS and new oak, what could go wrong? I remember the first batch, back in 2013, was extremely tannic (WF 70) but the world is all about progress, is it not?","Glen Garioch 'Virgin Oak No. 2' (48%, OB, +/-2019) Better do this one first. NAS and new oak, what could go wrong? I remember the first batch, back in 2013, was extremely tannic (WF 70) but the world is all about progress, is it not? Colour: gold. Nose: the noses are always fine, in this case full of quince jelly, papaya and guava, cider and plum pudding. Tarte aux quetsches, bettelman (Alsatian clafoutis – right), bread pudding, nougat. No complains at all this far, on the contrary. Come on cheeks, tighten up… Mouth: oak-doped for sure, this is more an oak concoction than 'whisky'. This feeling of having downed the whole teapot (I mean its content) plus turmeric, ginger, cinnamon and nutmeg at the power of two. Some oranges and apples are trying to find their way in this forest but that's really too tough. A spoonful of curry powder. Finish: long, spicy and tannic. Green walnuts, resins and cracked black pepper in the aftertaste. Comments: a true lumberjack's tipple. Not quite my style I'm afraid. SGP:271 - 72 points.",72,2021-04-12,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,7e77fd945f0b9cec589adf8354aa473b821f8bb627018ff306cbe2a68dadee4c
"Glen Garioch 17 yo 'The Renaissance 3rd Chapter' (50.8%, OB, 2017) An expression ex-bourbon and sherry that came out three years ago, and which we hadn't noticed. I thought the first Renaissance, a 15 yo, had been rather excellent back in 2014 (WF 85).","Glen Garioch 17 yo 'The Renaissance 3rd Chapter' (50.8%, OB, 2017) An expression ex-bourbon and sherry that came out three years ago, and which we hadn't noticed. I thought the first Renaissance, a 15 yo, had been rather excellent back in 2014 (WF 85). Colour: gold. Nose: a feeling of oak-aged pear eau-de-vie at first, which I would enjoy, then rather yellow melons and peaches, then a stroll in the woods, with mosses, damp earth, fern, mushrooms and lilies of the valley. Some freshly squeezed blood oranges, that's so good for our immunity! With water: gets a little coastal, on beach sand, then strawberries and mint, a summery combo that's most enticing. Mouth (neat): a little bit of peppery oak at first, reminiscent of the Virgin version, but on a most solid body with caraway, walnutty oloroso, those williams pears, and a little bit of resin and even smoke. Pinecone smoke. With water: lovely resinous oranges, shall we say? Some kind of Spanish cordial. Finish: rather long, on earthy bitter oranges. Very good. Comments: most likeable. Why didn't we notice this one back in 2017? SGP:452 - 86 points.",86,2021-04-12,https://www.whiskyfun.com/archiveapril21-1-Glenturret-Speyburn.html,b46828235d186515fab91a0576279fa2ec6edde3b74b870c562ae1c30dda0132
