whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Glen Garioch 20 yo 1993/2014 (55.1%, Single Cask Collection, bourbon hogshead, cask #808, 226 bottles)","Glen Garioch 20 yo 1993/2014 (55.1%, Single Cask Collection, bourbon hogshead, cask #808, 226 bottles) Colour: straw. Nose: it’s a raw, citric one, one that takes no prisoners as they say. Cherries and grass smoke, strong green tea, orange zests and juice. Whiffs of nail polish as well. Again, its raw spirit. With water: two whiskies in one. This baby loves water, it becomes fresher, smoother and fruitier. More complex as well, with touches of patchouli and eucalyptus. A wee coastal side, maybe (empty seashells). Mouth (neat): once again, it’s a very strong baby when neat, quite aggressive, spirity, rather acrid, with a varnishy fruitiness that would involve greenish oranges and many limes. Really punchy when undiluted. With water: and yet again, it becomes all smoothness and fruitiness. Melons, peaches, tangerines. Finish: long, very fruity when reduced. Some barley sugar and black tea. Comments: very excellent, but needs water. Or you like rough whiskies… SGP:651 - 86 points.",86,2014-04-14,https://www.whiskyfun.com/archiveapril14-1.html,a3d4a67fddbec01560acaa42ca0f6db8f823f88b159119eb3a89d583d32368b9
"Glen Garioch 21 yo 1992/2013 (52.8%, Acla da Fans, bourbon hogshead, 132 bottles)","Glen Garioch 21 yo 1992/2013 (52.8%, Acla da Fans, bourbon hogshead, 132 bottles) Colour: gold. Nose: styles are similar, but this one has more depth and complexity when unreduced, but that may come from the lower strength as well. I find aromas that used to be found in older Glen Gariochs (1965, 1971), with this kind of ashy smoke and this blend of ripe oranges with tobacco and cedar wood. Great nose for sure. With water: it’s one of the rare cases when you find OBE in new whisky. Old tools, metal polish, hay, shoe polish… Mouth (neat): superbly peaty and orangey, with great body and quite some tobacco again. Something rooty/earthy too, and touches of passion fruits. What’s not to like? With water: more of all that. Leafy ashes, I’d say. Finish: long, very ashy, sooty. A lingering high-level OBE, very funny and interesting. Comments: simply a great one that hints at much older vintages. Should be a shared cask according to the outturn, where’s the other half? SGP:453 - 88 points.",88,2014-04-14,https://www.whiskyfun.com/archiveapril14-1.html,8b6e2a7c2969de091c62d8271d42e753b4713b62e7526565d0188f7e46955987
"Glen Garioch 20 yo 1991/2012 (54.6%, A.D. Rattray, bourbon hogshead, cask #4454, 238 bottles)","Glen Garioch 20 yo 1991/2012 (54.6%, A.D. Rattray, bourbon hogshead, cask #4454, 238 bottles) Colour: straw. Nose: this one is different again, this time with whiffs of oils and waxes rather than fresh fruits or straight smoke. Light olive oil and paraffin, putty, then grass and branches. The most austere, but once again, water may completely change it. Let’s see. With water: not quite, it remains austere, waxy, chalky and slightly grassy. Nothing that I do not enjoy. Mouth (neat): very excellent and kind of Clynelishy. An east-coast maritime side, wax, oils, citrons, lemons, lemongrass… Excellent mouth feel, the whole is chiselled and tense. With water: hurray! A drop of guava juice comes through, otherwise it’s superbly citrusy and waxy. Finish: long, with a bitter grassiness that cleans your palate. Comments: we’re well on the Pulteney – Clynelish – Glen Garioch line. Some train! SGP:462 - 89 points.",89,2014-04-14,https://www.whiskyfun.com/archiveapril14-1.html,2edb32977ccd0cc56737a0a7ea1e6dcf3570eb96e4f991528225fe321e5048f4
"Glen Garioch 23 yo 1990/2013 (51.5%, The Whisky Agency & The Nectar, refill hogshead, 272 bottles)","Glen Garioch 23 yo 1990/2013 (51.5%, The Whisky Agency & The Nectar, refill hogshead, 272 bottles) Colour: white wine. Nose: it’s the style of the 1993 that’s back, with something raw, both acidic and acetic, but there are lovely medicinal touches in the background. Aspirin tablets, antiseptic… With water: a little dairy cream and quite some soaked barley, wet wool and all that. Slightly muddy, not obligatorily a bad thing, but this one hasn’t got the others’ immediacy. Mouth (neat): ah yes! I wasn’t too fond of the nose, but this really delivers, with a medicinal side again, lemongrass, a feeling of clay, bags of grapefruits and some very tense notes of sauvignon blanc. With water: grapefruits, a smokiness, touches of earth, gooseberries, green tea. Finish: long, with more lime and lemon. That’s nice. Comments: rather an unusual one. Very good, but may lack impact and precision. Remember, only one guy’s opinions. SGP:352 - 84 points.",84,2014-04-14,https://www.whiskyfun.com/archiveapril14-1.html,0c25201736f05d8d294fdc1c005d3e326ae1eea10c0d7e7a070d48ab19b11160
"Glen Garioch 23 yo (54.3%, Jack Wiebers, Wiebers Brothers, 2013)","Glen Garioch 23 yo (54.3%, Jack Wiebers, Wiebers Brothers, 2013) Could be a 1990 again, but there’s no evidence. Either that or 1989. Say it’s 1989 so that we’ve had a nice and clean verticale ;-). Colour: white wine. Nose: smoke, leaves, chalk, dry white wine and grass. That’s all folks, but I love that. Could be manzanilla if you ask me. With water: just the same, plus maybe touches of mustard. Mouth (neat): high impact, ultra-narrow, smoky and very grassy. Wheelbarrows of fresh walnuts, lemon, pepper and earth. So simple, so great. With water: exceptional, with a great salinity. Very peaty for a 1989-1990 Glen Garioch. Finish: very long, very grassy, quite briny in fact. You may add a tiny pickled gherkin. Comments: I had hoped we’d find a 90+ today, we’ve found one. But again, it’s very simple whisky, and watch out, you have to like the briny side… SGP:354 - 91 points.",91,2014-04-14,https://www.whiskyfun.com/archiveapril14-1.html,deda33740c30b549206c41e5dbc86ce1099973e8e9c7cc2b30ffcd772c51acf4
"Balcones ‘Special Release’ (53%, OB for CASK San Francisco, USA, batch SM 13-10, bottled 11/6/13)","Balcones ‘Special Release’ (53%, OB for CASK San Francisco, USA, batch SM 13-10, bottled 11/6/13) The fact that it’s for the CASK whisky shops isn’t written on the label, but the shop assistant did swear to Vishnu that it was. It’s a single malt. Colour: dark amber. Nose: an avalanche of roasted coffee beans at first nosing, as well as pencil shavings and quite some pomegranate jam, then more menthol, eucalyptus and ginger. Also a little thuja wood, bananas flambéed and liquid liquorice. I find this quite spectacular, probably very extractive but I think it works. With water: even more burnt wood and caramel, but the general profile doesn’t change much, although it’s now rather less piny. Mouth (neat): the oak’s very apparent, and frankly this is akin to a kind of oak-and-pinewood liqueur, but bizarrely it’s quite to my liking. Huge notes of burnt caramel, dark toffee and ‘spice mix to make mulled wine’. Star anise, cloves, cinnamon… Also some concentrated chestnut honey, perhaps. With water: more fruits, such as pomegranates again, as well as bitter oranges. The wood is still very apparent, but it’s mastered. Finish: pretty long and very spicy. I even find chillies, some lime and quite some coriander in the aftertaste. A lot of caramel and fudge too. Comments: probably one of the rare occurrences where a very heavy woodiness works. I wouldn’t quaff more than two or three cls at a time, but in its own genre, this young wood-doped spirit is one of the best examples. Craft indeed. SGP:471 - 80 points.",80,2014-04-12,https://www.whiskyfun.com/archiveapril14-1.html,06b47ad401a8fb08b76953cfd80fd3bbca0be5b9f0daf9e8b1aa9afea94e0d00
"Talisker 5 yo 2008/2013 (58.2%, The Speakeasy, K&L Wine Merchants, USA, refill hogshead, 345 bottles)","Talisker 5 yo 2008/2013 (58.2%, The Speakeasy, K&L Wine Merchants, USA, refill hogshead, 345 bottles) A bottling done by Douglas Laing for the famous San Franciscan merchants. I think it’s interesting to try an ultra-young naked Talisker. Colour: white wine. Nose: formidable! It reminds me of an 8 years old that Milroys had ten or twelve years ago. I find this spirit (because it’s maybe not exactly ‘whisky’ even if it legally is) extremely mezcally, with loads of black olives, brine, earth, coal and grass smokes, antiseptic, seawter and tar. The olivy side is very spectacular – and I love olives. With water: big saponification (soapiness being created), which almost always happens when you reduce young peaters in my opinion. Only one way out, to wait… (zzz zzz zzz). Good, it needed almost 15 minutes to get rid of the soap, but then it got beautifully earthy. Some seaweed too. Mouth (neat): instant peppery and briny peat, with great lemons and grapefruits in the background. We always say that Talisker is peppery, and this is obvious proof since the pepper cannot come from the oak here (the oak’s very discreet). A super high-impact, this little whisky is very brutal and even quite acrid. Not for the faint-hearted, as they say. With water: lovely notes of pink grapefruits, drops of cranberry juice, pink peppercorns… All that on a smoky and ashy brine. Civilisation! Finish: long, on ashes, peppercorns, brine and limejuice. Harder again, in a good way. Comments: brilliant, provided you like extreme whiskies. The smokiness is huge, it’s just that it’s all a little ‘difficult’… in a good way. Probably for die-hard peat lovers only, but then… SGP:358 - 87 points.",87,2014-04-12,https://www.whiskyfun.com/archiveapril14-1.html,ad6ccd8f659807dfc66a99b721598a120544576cb19092de630d5f7108562e20
"Nevis Dew ‘Special Reserve’ (40%, OB, Scotch blend, +/-2013)","Nevis Dew ‘Special Reserve’ (40%, OB, Scotch blend, +/-2013) A variation of Ben Nevis’ well-known Dew of Ben Nevis. Should be the entry-level bottling. Colour: pale gold. Nose: I think the malt shines through, and in this case it’s a young and rather vibrant Ben Nevis, with this very typical burnt fruitiness. It’s all quite clean here, despite – or maybe thanks to – a wee soapiness that’s not unpleasant. Rose petals? Or better yet, gewürztraminer. Also roasted malt and whiffs of wood smoke. This nose has character. Mouth: good! Sure it’s no big whisky but again, it’s quite characterful, with some malt, roasted nuts, these very peculiar oranges that are usually to be found in Ben Nevis (Marcel’s kumquats?) and something flowery. The middle is weaker though, and a little cardboardy. 43% would have been welcome. Finish: short and thin, sadly. Loses points here. Caramel and sugar cane, orange squash… Comments: it’s a lovely composition, we’re far from many bland blends, but more oomph was needed for it to fetch 80+ in my book. SGP:442 - 78 points.",78,2014-04-11,https://www.whiskyfun.com/archiveapril14-1.html,370569bef68a2b8381d89425401c40578ef93d7b59af151bfd3dbc96eeb7ca45
"Putachieside 12 yo (40%, Cadenhead, Scotch blend, +/-2013)","Putachieside 12 yo (40%, Cadenhead, Scotch blend, +/-2013) One of the famous old blends by Cadenhead (Moidart, Campbeltown Loch, Putachieside…) Colour: white wine. Nose: as always in the best blends, the malts do all the talking and the silent spirits (the grains) just keep quiet. This time it’s a whole basket of orchard fruits, especially apples, complemented with almonds, marzipan, orange blossom and a fatty/greasy touch that cannot not hint at Springbank, or rather Longrow. Perfect nose for a blend. Mouth: absolutely terrific, the Longrowness strikes first (not sure at all there’s some Longrow inside, but it really feels like that), with some smoke, lemongrass, chlorophyll, a wee feeling of antiseptic, mouthwash and fresh orange juice, then straight malt and toasted bread. A little grapefruit too. Finish: abnormally long considering the strength, and perfectly sooty and orangey. Comments: love this blend by Cadenhead. We’re so far from the large-volume ones! SGP:552 - 85 points.",85,2014-04-11,https://www.whiskyfun.com/archiveapril14-1.html,10dcdeb2b42d548895ca705b391933aa8f3ad4c33eb7debba33fe3cc8f14cb10
"Moidart 10 yo (46%, Cadenhead, Scotch blended malt, +/-2013)","Moidart 10 yo (46%, Cadenhead, Scotch blended malt, +/-2013) Colour: white wine. Nose: we’re extremely close to Putachieside, I had thought this would be more different. It seems that the juice is almost the same, or I am very tired. And yes I know this is all malt, while the other baby had some grain inside. Same smoky, medicinal, sooty profile. After ten minutes, the malty side gets bigger than that of the Putachieside. Phew, it wasn’t me… Mouth: same, just bigger. Can you smoke bananas? So peat, vanilla, drops of brine, a little cough syrup, apple juice and eucalyptus drops. Perfect body. Finish: long, smoky, sooty, malty, lemony, perfect. Spicier aftertaste. Comments: hide the label and claim it’s 1987 Longrow. Well, almost. SGP:553 - 87 points.",87,2014-04-11,https://www.whiskyfun.com/archiveapril14-1.html,71adbc5d68550739f109878f26473f7d76d522f22298c2b0835ebdb5ec26ae74
