whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Caol Ila 1998/2011 'Distillers Edition' (43%, OB, C-si; 7-471)","Caol Ila 1998/2011 'Distillers Edition' (43%, OB, C-si; 7-471) This version’s always finished in moscatel. That always scared me but in fact, the wine’s influence has been progressively tuned down year after year – an opinion, not a proven fact. Colour: straw. Nose: yeah, indeed, it’s absolutely not winey and there aren’t any obvious muscaty tones. It’s a mild Cola Ila, that is, with some baked apples and rhubarb compote plus the usual smoke, ashes and light brine. Oysters with a little vanilla sauce and fragments of coal. Butter. Mouth: rather sweet and, I must say, slightly weak on your palate, this lacks oomph in my opinion. What happened? Too bad because otherwise it’s very nicely salty and smoky, mild, with notes of liquorice allsorts and blood oranges (the sweeter ones). Not very peaty. Finish: a little short for Caol Ila, with more fresh fruits, between apples and maybe litchis (just touches). Comments: toned down it seems – and my palate was fresh as a baby’s, I hadn’t quaffed anything else before. Still a very, very good whisky, but lacks punch. SGP:544 - 82 points.",82,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,26276e302eaff3b32ce2f53334ca11054d424c2868ef8b89466ef012810a0d9b
"Caol Ila 1996/2012 'Lemon Smoke' (46%, Wemyss Malts, hogshead, 380 bottles)","Caol Ila 1996/2012 'Lemon Smoke' (46%, Wemyss Malts, hogshead, 380 bottles) Future distillers Wemyss already had some very nice and clean 1996s in the past, such as ‘Smokehouse’ (WF 86). Colour: white wine. Nose: oh this is unusual, grassier, very citric indeed, almost fizzy for a few seconds, before the expected ultra-clean briny, ashy and lemony notes take over. It’ll always remain very citrusy indeed, between lemons and grapefruits. Much sharper than the OB, pleasantly so. Little oak influence, which goes well with Caol Ila’s chiselled profile. Mouth: right on smoky salted lemon juice. Or when narrowness is an asset. Nice blade! Finish: quite long, zesty, greatly sharp, with a slightly sweeter aftertaste (icing sugar, fructose) despite a noticeable saltiness. Comments: one of the purest peaters. Excellent. SGP:456 - 85 points.",85,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,c42221918fd68b27f416505d1c99d2981c1068a52dd25cec12951fec5ad6ba0a
"Caol Ila 10 yo 2000 (46%, The Maltman, +/-2011)","Caol Ila 10 yo 2000 (46%, The Maltman, +/-2011) Whoops, maybe I should have tried this one before the Wemyss. Too late, lousy taster! Colour: white wine. Nose: pretty much the same universe but a notch louder on barley and smoke while the citrusy side is less vivid. Big ashes, then more kelp, iodine... Then more apple peelings and graphite oil. Niiiice. Mouth: same feeling, a smokier and less citrusy version – although it is citrusy. Bags of ashes, salt and then more lemon marmalade and just touches of custard and white chocolate. Perfect balance. Finish: quite long, now zestier and grassier. Some pepper and chillies and again some salt in the aftertaste – or does it just trigger our salt receptors? ;-) Comments: on par. Very good if you like this profile, that’s all I’ll say. SGP:357 - 85 points.",85,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,1257ec8e8fb3c6f155a5c328881d9fff2a7915b798a579388b495914e1f87bde
"Caol Ila 19 yo (55.3%, Whiskies of Scotland, 2012)","Caol Ila 19 yo (55.3%, Whiskies of Scotland, 2012) Colour: deep gold. Nose: starts with whiffs of struck matches and gunpowder that may come from some sherry wood, although the label wouldn’t tell you. Other than that, some hay and leather as well as notes of truffles and gas, all that isn’t quite great. Let’s try water. With water: becomes very metallic. Nails and silverware, never great news. Always quite some struck matches. Mouth (neat): nah, these heavy metallic, leathery and sulphury notes just dominate the whole thing, it’s difficult whisky. With water: some burnt wood, cardboard, beans (maybe). Finish: medium long, very leathery. Comments: I’m sorry but nope. I don’t think this cask should have been released to the thirsty masses. SGP:274 - 55 points.",55,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,b3b2e02a94d2f9052c7c986f524818de604baaffb96df2f1f3c3f1ab9dbee61d
"Caol Ila 1990/2012 (55.6%, Malts of Scotland, bourbon hogshead, cask #MoS 12042)","Caol Ila 1990/2012 (55.6%, Malts of Scotland, bourbon hogshead, cask #MoS 12042) Colour: white wine. Nose: this one’s rather mineral this time, you have to wait a bit before more seaweedy and salty notes emerge, iodine, a mild smokiness and then more kippers dipped in tar. Ahem… No, it’s nice so far. With water: wet dogs! Wet wool! (I’m sorry, sheep, no, wait…) Mouth (neat): starts unusually sweet, on lemon liqueur and marmalade, with only touches of salt and fish (kippers again, also tinned sardines) and a smoke that’s only in the background (smoked salmon). With water: smoky marmalade? It remains sweet and pleasantly tarty. Lemon drops. Finish: medium long, very citrusy. Comments: very good, even more lemony than the usual middle-aged Caol Ilas. SGP:556 - 87 points.",87,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,bd1fae3483de4c3e651ed987ea644a9601532288b3db90e0799a5b53191079b7
"Caol Ila 22 yo 1990/2012 (56.3%, Archives, bourbon hogshead, 130 bottles)","Caol Ila 22 yo 1990/2012 (56.3%, Archives, bourbon hogshead, 130 bottles) Colour: white wine. Nose: this is fun, we’re having a grassier one this time, with, well, grass, broken branches, apple peelings and quite a lot of kilned malt. Also traces of bubblegum, suggesting some very silent oak. With water: perfect earthy and ‘organic’ notes. The wet dogs are back – apologies, dogs. Also some more dill and anise, that adds an extra-dimension. Mouth (neat): excellent. Crystal-clean yet sweet peat, lemon, smoked fish, lime… Perfect mouth feel, tastes like the best cool climate Rieslings (from the best parts of Alsace, no need to say). With water: anchovies in salt. You have to like that – I do. Perfect. Also a growing medicinal side, between camphor and eucalyptus lozenges. Finish: Comments: that one was rather more complex than others. A rewarding dram, as they say, I like it really a lot. SGP:457 - 89 points.",89,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,a1376ad7f6867eb5bd0fedabdc9ab8afe1a25c7a2522738a608b238fd6a34bf2
"Caol Ila 1980/2011 (45%, Samaroli, USA, cask #49832, 240 bottles, 75cl)","Caol Ila 1980/2011 (45%, Samaroli, USA, cask #49832, 240 bottles, 75cl) Colour: white wine. Nose: a relatively light nose, with more apple juice and porridgy tones than straight smoke or even coastal stuff. Having said that, it’s becoming nicely medicinal, with some iodine and hints of antiseptic as well as more and more fresh almonds and a little olive oil. It’s all rather elegant and pretty discreet – and that’ not just the lower strength because I had a very long break after the 1990. Several hours! Mouth: medium strength and a blend of briny/coastal notes (oyster juice) with smoked almonds and a little lemon. Good and rather mellow. This feeling of oysters never stops growing, which is nice (granted, if you like oysters). Finish: medium long, with a little more oak and smoked tea (you know, lapsang souchong). Very salty and ashy aftertaste. Comments: obviously very good, the mellower side of Caol Ila but always with big coastal notes. SGP:456 - 87 points.",87,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,2069faae4dc0fc9cef15a3aae5b9324c72075e8c8be026a15e572c51b21b33a9
"Caol Ila 14 yo 1974 (62.3%, Intertrade, 294 bottles, +/-1988)","Caol Ila 14 yo 1974 (62.3%, Intertrade, 294 bottles, +/-1988) Most probably some old G&M filling. Colour: deep gold. Nose: a big beast, I tell you. Massive earthiness, huge smoke (coal, wood and peat) and again these whiffs of exhaust fumes. Soot and soy sauce. Not easy to nose because of the power, let’s reduce it a little straight away… With water: glorious unfolding on parsley, old dry sherry, cured ham, cigars and pine wood smoke. And menthol. Unstoppable. Mouth (neat): huge power, to the point where it distorts the spirit and makes it, well, very spirity. And yet you can feel that what’s happening in the background is probably quite glorious – it seems that lemons are screaming. Let’s check that… With water: excuse me, but wow! Kumquats, citrons, kippers, ashes, cough syrup, Seville oranges, beeswax, tobacco, manzanilla, walnuts… And myriads of other things. Fab. Balance: perfect. Finish: long, smoother, candied, finely smoky and mentholated. Liquorice wood and kumquats. Comments: mission accomplished. SGP:567 - 92 points. (and thank you, Diego)",92,2013-01-14,https://www.whiskyfun.com/archivejanuary13-1.html,29ba275eac90a31fb618375c9f641348d9b6dae176f26f30757bf8f009236c49
"Miltonduff 1995/2012 (56.8%, Malts of Scotland, cask #MoS 12033, 192 bottles)","Miltonduff 1995/2012 (56.8%, Malts of Scotland, cask #MoS 12033, 192 bottles) Colour: white wine. Nose: hot and slightly rubbery, without too many charms at first nosing. Rubber bands, apples, pears and porridge, then more grass. Green bananas. Not the easiest and sexiest malt ever. With water: some soap and that wouldn’t go away. Muesli, apple compote. Mouth (neat): powerful, eau-de-vie-ish and even a little feinty. Strong beer, ginger, bitter apples, a little herbal liqueur, cinchona… Phew, this baby’s quite hard. With water: a little better. Barley sugar and pear drops plus some propolis (that resinous stuff harvested by honeybees). Finish: quite long and herbal. Underberg. Bitter oak in the aftertaste. Comments: some parts are nice but I’m not a fan of this style. I guess even MoS need a few duds for due comparison. SGP:371 - 77 points.",77,2013-01-13,https://www.whiskyfun.com/archivejanuary13-1.html,91a474d4246a64182aa0832915e6421cce935628a7e5db0061e890ac36573b8a
"Miltonduff 1989/2012 (54.3%, Berry Bros & Rudd, cask #449009)","Miltonduff 1989/2012 (54.3%, Berry Bros & Rudd, cask #449009) Colour: gold. Nose: more or less the same kind as the 1995, only with more vanilla and overripe pears, thanks to a more active cask I guess. Apple peelings, toffee and fresh oak (sawdust). With water: becomes even more sour, we’re bordering baby vomit at times, although some parts are much nicer. A walk in a western orchard and all that… More coffe and toasted oak after a while and much less ‘baby’ stuff. Mouth (neat): same comments, the 1995 with more vanilla. Heavy grass, bitter and sour apples, peppercorn. Even a feeling of artichoke liqueur (Cynar, anyone?) With water: nicer and sweeter but a tad ‘middle-of-the-road’. Barley sugar and white pepper. Finish: quite long, on muesli. Some sweet beer in the aftertaste. Comments: another one that did not manage to convince me. I think it’s all a bit too average. SGP:461 - 78 points.",78,2013-01-13,https://www.whiskyfun.com/archivejanuary13-1.html,d8a53ee6eefa6cf129791042afb0396a7e83dec7fb453ec870a5ac7156480aed
