whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Macduff 25 yo 1990/2015 (55.4%, The Whisky Barrel, Burns Malt, sherry butt, cask #1271)","Macduff 25 yo 1990/2015 (55.4%, The Whisky Barrel, Burns Malt, sherry butt, cask #1271) Colour: gold. Nose: rusty tools, which is nice, then apple peeling, rhubarb, sorrel, green walnuts, and even a feeling of manzanilla. Which, naturally, pleases me really a lot. With water: walnuts, new tyres, new wellies, and new stereo set (circa 1975). Mouth (neat): what a funny whisky once again! The cask is giving the tempo, which works (walnuts, mustard, salt) but the background’s a little more, yeah, loco again, with turnips, ink, leather, eggplants… This is almost liquid moussaka. Perhaps not. With water: walnuts running the show. Finish: long, certainly dissonant at times, but funny if a little challenging. Comments: these Macduffs are crazy, you never quite know what you’ll be getting. Almost as if you would buy some face masks from an unknown dealer on Facebook. OMG. SGP:361 - 80 points.",80,2020-05-14,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,dd5ad499b2365e3588fccc9dc65f0e0b9fd3873e426b3f3059eb4440aadd0a02
"Macduff 29 yo 1989/2018 (55.1%, Cadenhead, Authentic Collection, sherry butt, 390 bottles)","Macduff 29 yo 1989/2018 (55.1%, Cadenhead, Authentic Collection, sherry butt, 390 bottles) Colour: straw. Nose: this one’s quieter, as expected, narrower but clean, on oils (peanuts, sunflower) and soft breads, then orange blossom water and a little mint as well as broken branches and roots. We’re approaching awesomeness now, does Macduff really need this many years? With water: yesss! Old toolbox again! Mouth (neat): it was an excellent cask. Soft vanilla over harsher green tea, orange peel, tiny touches of varnish, kiwis, marmalade… All is pretty perfect this time. 29 years, that’s all what was needed. With water: decomposes into myriads of tiny herbal flavours. Finish: long, with rising aniseed and fennel and wild carrots and stuff. That I find absolutely perfect. Comments: best – I mean, my favourite – Macduff ever? Have to check my lists. SGP:461 - 90 points.",90,2020-05-14,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,9c0f3243c2867d6f3ccd5cc6867efaa624b18cd44fc8c9df0b97b865ba5f72b5
"Macduff 32 yo 1980/2012 (48.1%, Valinch & Mallet, sherry butts, cask #6910, 388 bottles)","Macduff 32 yo 1980/2012 (48.1%, Valinch & Mallet, sherry butts, cask #6910, 388 bottles) One of the earliest Valinches & Mallets ;-). Colour: pale gold. Nose: oh wait, these games aren’t over yet, it seems that there’s some repartee. Frankly, who would have expected the softest tropical fruit mix ever? With pink bananas, papayas, mangos and passion fruits, guavas?… This has strictly nothing to do with the youngsters, neither does it hit you with dissonant metallic or spicy notes… Nutshell, love this. Let’s only he hope the palate will behave… Mouth: but it does! It’s a little more, say restless and reckless than on the nose, but once again, mangos are running the show here. Granted, there is a little cardboard in the back of the background, but no one would care. A tiny touch of soapiness too, but there, at least it’s clean (wha-a-at?) Finish: medium, with only a tiny handful of dirty(ish) notes of old vegetables. Nah, that’s nothing. Comments: surprise surprise! SGP:651 - 89 points",89,2020-05-14,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,b3e2a19e6006216306cce88ff45cfb61446c942c2b51d61902d5909a22d9b3f1
"Macduff 1974/1987 (58.2%, Scotch Malt Whisky Society, #6.5)","Macduff 1974/1987 (58.2%, Scotch Malt Whisky Society, #6.5) If this isn’t heavy sherry my name is Donald. Colour: office coffee (nothing wrong). Nose: ooooh, great coffee (blue mountain or stuff like that, I don’t know much about them but I appreciate them), figs, prunes, old Cognac, chocolate, cigars, cardamom, touches of caraway. High class. With water: jamon iberico, chocolate, coffee, Cubans (I mean puros), cinchona, bitters, and a touch of raw wool that’s just awesome. Mouth (neat): rancio, soy sauce, caraway, bitter chocolate, bitter oranges, cracked pepper. There’s a pattern there. With water: no waters! It swims like a timorous bull on the palate. Finish: long and tightly tobacco-y. A lot or bitter marmalade too, and tons of bitter chocolate in the aftertaste. Comments: heavy and yet pretty smart. This one is (was) for die-hard chocolate connoisseurs. Which I am not myself. SGP:462 - 89 points.",89,2020-05-14,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,987c95c879f0a3ad30f49c171cfb969fc8748d5e4057f05e062e45c4b1025945
"Macduff 10 yo 2006/2017 (55%, Which, Madeira finish, 400 bottles)","Macduff 10 yo 2006/2017 (55%, Which, Madeira finish, 400 bottles) Didn’t we mention Madeira right yesterday? I would believe it’s pretty smart to associate Macduff and Madeira, not only because both start with ‘ma’ (S., I believe lockdown is getting on your nerves.) Colour: gold. Nose: mustard and exhaust fumes, not a start that’s unseen. Gunpowder, struck matches, Brussels sprouts, paint thinner, putty… Well well well, looks like we’re at Ikea’s again. With water: new plastics, or another lousy parcel from Wish’s. Ha. Cooked asparagus. Mouth (neat): very thick, mustardy, with bags of bitter oranges, leather, ginger, and a bit of lavender sweet. With water: ginger, leather and orange zests. Finish: rather long. Cabbage and mustard. Comments: oh well, that was pretty art-house. Noticed that I haven’t used the S word? SGP:362 - 70 points.",70,2020-05-13,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,43391574b5c20612f405f425930f8cc6b79fb0ef4ac229a53ecdbead91d2f4ac
"Macduff 20 yo 1997/2018 (57.3%, Murray McDavid for SCSM, China, sherry butts, cask #5865, 634 bottles)","Macduff 20 yo 1997/2018 (57.3%, Murray McDavid for SCSM, China, sherry butts, cask #5865, 634 bottles) Colour: gold. Nose: soot, chalk, fennel seeds, jelly babies, cranberry syrup, sour fruits, yogurt, fumes… Not too sure, really, it does seem to be looking for its path. Could be rotgut, could be a winner. Patience… With water: asparagus cooking water, hard-boiled eggs, coal smoke, coaltar… This is very bizarre, really very bizarre…Mouth (neat): it must have been an ex-peater cask. Laphroaig? Peat, cough syrup, lime, brine… This is not ‘Macduff’ at all, but not sure we should complain. With water: what the hug is this? Burnt bananas, smoked parsnips, barbecued marshmallows… Is this legal? Finish: long, odd, punk and funk. And some cream egg in the aftertaste! Comments: this is a vicious little whisky! Let’s not be too harsh, but I’m wondering if this wasn’t paid for by the Committee to Keep Whisky Evil. SGP:563 - 69 points.",69,2020-05-13,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,8aeef6646667862666b587149c51e1ff6862e2f7ca1d41fdeb6875f9fd90407a
"Macduff 21 yo 1997/2018 (51.5%, Douglas Laing, Old Particular, refill hogshead, cask #12362, 326 bottles)","Macduff 21 yo 1997/2018 (51.5%, Douglas Laing, Old Particular, refill hogshead, cask #12362, 326 bottles) Colour: white wine. Nose: immediately oaky and sulphury, but as a matter of fact, that unlikely combo kind of works here. Freshly sawn oak, used matches, then shortbread, brioche, pencil shavings (and lead), sour cream, wee whiffs of fresh baby vomit… Yeah well… With water: new plywood at the plywood shop, porridge, damp oats... Mouth (neat): ah nice! Lemon yogurt and orange blossom honey, then granny smith and cucumber. Indeed, cucumber. Yes I wrote cucumber, no typo. With water: gets a tad wishy-washy, I would say water’s unnecessary here. Finish: long, sour, yogurty, porridge-y. That’s a little difficult. Comments: no comprendo mucho here. Don’t they do blends? SGP:362 - 77 points.",77,2020-05-13,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,ba2b876926c844486babec8afa746d654f696d2847a521803c58ce95ac3d2dbf
"Macduff 21 yo 1997/2018 (51.5%, Douglas Laing, Old Particular, refill hogshead, cask #12593, 335 bottles)","Macduff 21 yo 1997/2018 (51.5%, Douglas Laing, Old Particular, refill hogshead, cask #12593, 335 bottles) Colour: white wine. Nose: petrol for small 2-stroke engines (old Italian engines – oh whatever) and sourdough, plus plywood again and sour cream. A tough baby, no doubt. With water: a tad more ‘normal’. Sooty smokes, or the other way ‘round. Mouth (neat): melon cream and cardboard, sour wood, pink pepper, green apple, sawdust, milk, mashed turnips… With water: a tad fruitier. M&S’s jellies and cheap liqueurs. Finish: rather long, sour, woody, mashy. Comments: no, really, this one reminds me of our old Gitane Testis, Malagutis, Fantics… But we’re insensitive to nostalgia. Of course we are. Not an easy drop. SGP:361 - 72 points.",72,2020-05-13,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,c601f54ad16dca3aba9807e6fdf3097cf54399605243e8a421c03e25c3d76532
"Macduff 25 yo 1990/2016 (49.1%, Douglas Laing, Old Particular, refill hogshead, cask #11356, 136 bottles)","Macduff 25 yo 1990/2016 (49.1%, Douglas Laing, Old Particular, refill hogshead, cask #11356, 136 bottles) 25, that’s a good age for malt whisky. But this is loco Macduff, so let’s see… Colour: light gold. Nose: coconut and vanilla at first sniffs, that’s rejuvenated US oak. In theory. Other than that, notes of pineapples, fresh wood, and a few vegetables and roots. Pretty nice. With water: some kind of vegetable soup with a dollop of lightish acacia honey. Mouth (neat): nice for a while, then soapy, sour and bitterish. I find it strange that Douglas Laing would have bottled this. With water: no, oak is coming out in a very disorderly fashion. Finish: medium, cardboardy, a little difficult. Comments: I hope DL are having better stuff these days. Well I’d guess they have. SGP:351 - 68 points.",68,2020-05-13,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,9d6345e85906568f653558e863b030eecc88dbdd06d89bc947f3d8b5bc4c2e78
"Macduff 1997/2018 (56%, Gordon & MacPhail, Connoisseurs Choice, refill sherry hogshead, cask #18/041, 207 bottles)","Macduff 1997/2018 (56%, Gordon & MacPhail, Connoisseurs Choice, refill sherry hogshead, cask #18/041, 207 bottles) We all know that G&M are kings of sherry maturing. We’ve seen their casks being made and prepared in Jerez, bung up and no lousy palettes, kudos! Colour: amber. Nose: could we please have a ‘normal’ Macduff? I’m saying that because this one’s shock full of gun oil (reminds me of my days in the army) and mushrooms. Not an unpleasant feeling at all, it’s just that it’s really very unusual. With water: wonderful fresh wild mushrooms! I’m thinking of those utterly glorious pieds-bleus (blue feet a.k.a. Lepista nuda a.k.a. Rhodopaxillus nudus) Kings of late-season mushrooms. Mouth (neat): fun metallic notes, fun bitter oranges (aplenty), and lovely very oloroso-y walnuts. Old rancio, artichoke liqueur, walnut wine… With water: the mushrooms are back. Finish: and they’re still there. Some muscovado sugar too. Comments: just impeccable. You say Macduff? SGP:561 - 87 points.",87,2020-05-13,https://www.whiskyfun.com/archivemay20-1-Caol-Ila-Bunnahabhain.html,c5ffd1a0c293a1857d77ebddbcc2fb0409717f8619551d0500e0d014fc75ad57
