whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Littlemill 22 yo 1992/2014 (46.7%, Archives, hogshead, cask #43, 59 bottles)","Littlemill 22 yo 1992/2014 (46.7%, Archives, hogshead, cask #43, 59 bottles) A micro-bottling, and probably a shared cask. Colour: gold. Nose: this will be quick. Clay and oranges, with touches of passion fruits in the background, then lilies. Obvious and ‘irrefutable’. Mouth: irrefutable indeed. These Littlemills represent one of, if not the sexiest style of malt whisky ever, with both the emphatic fresh fruitiness that some Irish can display, and the fatter, perhaps better textured and earthier body of Scotch. Well the style of the bigger Lowlanders, especially since this one’s rather more full-bodied than others. A la Rosebank, if you will. I may be dreaming, but I even find some kind of peat. Finish: long, both fruity and perfumed, with one marshmallow – or is that icing sugar – and a grassier aftertaste. Tinned pineapples in the aftertaste. Comments: bingo again. Hope this little session won’t be too boring. SGP:651 - 90 points.",90,2015-04-14,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,4c8e2d6f780e364ca468af9497afa0f92c0d218937d9b98aa41b167d664369f3
"Littlemill 21 yo 1992/2014 (52.9%, The Whisky Mercenary, bourbon cask)","Littlemill 21 yo 1992/2014 (52.9%, The Whisky Mercenary, bourbon cask) Colour: gold. Nose: it’s a slightly more aromatic, fatter, jammier Littlemill after the Archives, but styles are – of course – similar. This cask was probably a little more active, since I can find a touch of menthol and a little more vanilla, but other than that, this is a fruit exotique extravaganza. Also big table Muscat grapes, then a little more clay, chalk and paraffin, which adds texture. Another irrefutable one. With water: this is pure multi-vitamin fruit juice. Mouth (neat): pure Littlemillness (read above) plus something a little more almondy/waxy. Ideally, some great Slivovitz could taste like this. With water: we got extremely close to the Archives. Both are almost undistinguishable when at roughly the same strengths. Finish: same comments. Comments: I’m afraid this session will be a bed of roses indeed. Let’s see of we’ll manage to go… under 90 points ;-). SGP:651 - 90 points.",90,2015-04-14,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,d7bc279d2e262890400ec7e1dccff79ca25a4c1170822884cff9e42dea3cbff5
"Littlemill 21 yo 1992/2014 (53.6%, Lady of the Glen, bourbon, 320 bottles)","Littlemill 21 yo 1992/2014 (53.6%, Lady of the Glen, bourbon, 320 bottles) Colour: gold. Nose: oh interesting, there’s less extravagant fruits in this one, and rather more grassy/herbal notes, with some patchouli, something like eucalyptus-scented candles, honeydew, green bananas (or plantains), wax… That’s all pretty interesting I have to say. And nice. With water: oh, no, wait, it was kind of shut down by water. But I enjoy these discreet hints of sunflower oil. Or something like that. Perhaps sweet maize. Mouth (neat): lovely and unusual! More like raisins dipped in grapefruit-and-mint jam. I also find notes of brandy, as if this was an ex-armagnac cask – which it wasn’t, obviously. Fun and pretty pretty good. With water: becomes a little more citrusy. Finish: rather long and even more citrusy. Grapefruits reign supreme. Comments: a different early 1990s Littlemill, perhaps a little less ‘instantly wow’ but very very good, nonetheless. SGP:551 - 88 points.",88,2015-04-14,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,4956adbb6739503eaa85eff00bc0fe1c436b917205394ff95f8aedd8731341f7
"Littlemill 22 yo 1991/2013 (47.2%, Eiling Lim, 4th Release)","Littlemill 22 yo 1991/2013 (47.2%, Eiling Lim, 4th Release) A Malaysian bottling, how cool is that? To think that between Glasgow and Kuala Lumpur, there are 10,537 kilometres as the crow flies! Colour: white wine (ah!) Nose: it’s a discreeter one, more secretive, with interesting hints of vegetables (tomatoes, for example, or fresh asparagus), peelings, lemon skin… We’re very far from the wham-bam Littlemills, and that is kind of refreshing if you ask me. Now the tropical fruits do come out a bit, but they remain elegant and subtle. Mouth: nah, there, this is how to disabuse oneself. Full zesty/fruity Littlemill, on lemons, grapefruits, maracuja, mandarins… Having said that, there is a delicate herbalness, and indeed wee touches of vegetables again. Maybe sweetish celeriac? Finish: rather long, and I cannot not think of some lighter Jamaican rum. Must be the celeriac. Or this earthy side that takes off. Comments: great tipple, great tipple. Not all +/-1990 Litlemills are the same, after all, which is just great. SGP:561 - 89 points.",89,2015-04-14,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,0492e48113865d905bdb77e471508f1b0af38ca542fd0c83cb0db5562e3b0117
"Littlemill 23 yo 1991/2014 (48%, The Whisky Agency, refill hogshead, 275 bottles)","Littlemill 23 yo 1991/2014 (48%, The Whisky Agency, refill hogshead, 275 bottles) Colour: white wine. Nose: another interesting one, this time with rather more waxy notes, although I wouldn’t say there aren’t almost as many vegetables as in the Eiling. That would be fresh white asparagus again (season is open, hear, hear!), then almond oil and broken branches and roots. There are some tropical fruits, but that’s the most discreet side of this baby. Mouth: nah, once again, my palate proves me wrong. There are pink grapefruits, even a wee feeling of smoked/dried bananas, some very great notes of blond tobacco, an unexpected drop (or two) of manzanilla, and even a pinch of salt. And a drop of earthy mezcal. In fact, this is a rather coastal Littlemill. Finish: long, earthier. That’s lovely. I even find a little gentian. Comments: takes its time, and hates to be rushed, but especially the aftertaste and retro-olfaction are totally magical. Maybe a little intellectual for a Littlemill. But there. SGP:561 - 91 points.",91,2015-04-14,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,b3be618a1b248863eda8b876a9d5a228d287d4c64db4a1f3f811ac216639ebbc
"Littlemill 24 yo 1990/2014 (50.6%, Maltbarn, 158 bottles)","Littlemill 24 yo 1990/2014 (50.6%, Maltbarn, 158 bottles) Colour: straw. Nose: quite similar. There are vegetables, peelings, then a mineral side that I hadn’t found in the others, an earthiness for sure, some mineral oils and other liquids (wait, brake fluid?), something almondy and waxy… And fresh cultivated mushrooms? Vieille prune? Quite different, in fact. Mouth: superb. Earth, with vieille prune indeed (but infinitely better than all vieilles prunes I’ve tasted), marmalade, some kind of grassy and earthy citrus fruit (that can’t be kumquats, can it?), pu-erh tea, then papayas and dried apricots… What’s sure is that this baby’s much more muscular than many Littlemills, and did not play it ‘just passion fruits and basta’. Finish: long, with some saps and resins that I had not expected. It’s also a tad heavier and fatter. Comments: another rather different Littlemill. They ain’t all the same, definitely. SGP:551 - 89 points.",89,2015-04-14,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,b467d34b9b14d85e70ed1ee6c3a332a960305479a934ac26796e2deb4e4baae0
"Longrow (46%, OB, +/-2014)","Longrow (46%, OB, +/-2014) Loved this baby when it first came out three years ago (WF 88). Sure it’s NAS but it’s also priced like NAS, which they were already doing with the CVs, which is totally and utterly kosher in my book. Colour: pale gold. Nose: very, and I mean very lovely. There’s a steely touch at first nosing, then a light briny smokiness, then lime, chalk and Band-Aid. I don’t find as much ‘good’ sulphur as in the earlier batch, but this is even cleaner and fresher. Indeed, lovely. Mouth: amazingly zesty and briny, always with a perfect freshness. Drops of passion fruit juice in olive brine, seawater and liquid smoke. Also a little earth, tobacco (when a little piece of tobacco goes into your mouth while you’re smoking an untipped cigarette – remember untipped cigarettes?), and oyster. Finish: long, with this mineral signature (graphite or something) and more brine. Comments: I simply adore this style. Could be 3 years old, I’d still adore it. It’s also peatier than earlier Longrows. SGP:356 - 88 points.",88,2015-04-13,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,0577ec6e8a7b08a3352e3783638a775ce6213db551280e485832e98dfb2d1d01
"Longrow 11 yo 'Red' (53.7%, OB, Australian shiraz, 2013)","Longrow 11 yo 'Red' (53.7%, OB, Australian shiraz, 2013) Hum, the former ‘Cabernet’ version did not please me at all (WF 70), but it’s to be said that on my very own palate, red wine in whisky usually works just as well as mustard in my coffee. Colour: bright orange. Nose: ah, this seems to work! Maybe does the metallic and spicy side of a proper syrah/shiraz work better? No red fruits, rather butterscotch and walnut cake, on a sooty/smoky bed, then touches of balsamic vinegar and old humidor, as well as pot-pourri and old roses. So far, so good, despite something slightly unusual. That’s the roses! With water: gets rounder, rather on shortbread and cake. How strange – and pleasant. Mouth (neat): it is a little more unlikely, with quite a lot of green tannins and pepper, grape pips, apple peelings and all that. Beneath all that, I find blood oranges and a gingery smokiness that’s a tad dissonant. Maybe. With water: ginger mints and ginger cake, the spices won. Finish: long, spicy. Bitter oranges and pepper in the aftertaste. Comments: really something else. Liked some parts rather a lot, but I think it’s having a hard time after the immaculate NAS. SGP:364 - 79 points.",79,2015-04-13,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,1683b5ae5d2f618031ef624ee3882b6f5d4e123ff614a2e9c41cfcf0ede80a2c
"Longrow 11 yo 'Red' (51.8%, OB, fresh Port, 2014)","Longrow 11 yo 'Red' (51.8%, OB, fresh Port, 2014) Port is the enemy! Don’t get me wrong, I love good Port, just not in my whisky. Colour: golden/apricot. Nose: the masters seem to have exercised restraint here, which the colour already suggested (no girly pink/rosé colour). Even more walnuts than in the shiraz, maybe two strawberries, some soft mustard and tobacco, some nutmeg for sure, more and more muesli, and then some rather penetrating (?) oranges. It’s fruitier than the shiraz, but all remains fine. With water: no luck, I now find notes of old vase water. Not too sure… Something a little sulphury as well. Mouth (neat): very oily mouth feel. Plenty of spices once again, rather around cumin and juniper this time, tannins, spicy oak, pepper, cinnamon… Bitter oranges as the fruity base. I’m not sure the spirit, however characterful, has a lot of room here. With water: swims pretty well. Some kind of orange cake with ginger and caraway. Finish: same profile, for a rather long time. Comments: very spicy and tannic. Not the most spirit-driven malt in da world ;-) and indeed some might be wondering about this baby’s algorithm, as we say these days. SGP:364 - 78 points.",78,2015-04-13,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,dea4631b53180f8a56433fc949232b4f97b910f658295c1fd948de23ecae52cd
"Longrow 15 yo 1998/2014 (48.1%, OB, Distillery Release, Open Day, Madeira hogshead, 186 bottles)","Longrow 15 yo 1998/2014 (48.1%, OB, Distillery Release, Open Day, Madeira hogshead, 186 bottles) In my book Madeira’s one of the wines that work with whisky, although there are several kinds of Madeira, from bone dry to totally sweet. It’s like sherry, between fino and PX. Let’s see. Colour: full gold. Nose: dry Madeira! So this is straighter, drier, much earthier and full of tobacco than the reds. In short, a better planet to live on. Perfect leather, old box of Cuban cigars, then dried kelp, pu-erh tea… All that, I rather love. Mouth: oh yessss. Old vin jaune, fino, walnuts, tobacco, peppermint sauce, dried porcinis, liquorice wood, crystallised ginger (but not too much of that!), bitter chocolate… This earthiness is just superb. The spirit’s smokiness is roaring in the background. Finish: long, with ginger, tobacco, sweet mustard, a touch of wasabi, bitter oranges… Perfect. It’s even kind of fresh, despite the fairly ‘heavy’ style. Comments: killed the Reds. No, not a matter of politics or sports. SGP:355 - 89 points.",89,2015-04-13,https://www.whiskyfun.com/archiveapril15-1-Kavalan-Springbank-Glenfiddich-Longrow-Littlemill.html,c265330634deabf71fb002c7af14261c5ee4bdf1cd6ffd78effbe05589bf0cda
