whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Littlemill 20 yo 1992/2013 (54.5%, Berry Bros & Rudd, cask #11)","Littlemill 20 yo 1992/2013 (54.5%, Berry Bros & Rudd, cask #11) Colour: straw. Nose: it is one of 'them'. Grapefruits first, then lime and cut grass, then walnut skins and hints of sugar cane, plus ideas of hazelnuts and then more redcurrants, gooseberries and just a little earth. Pretty perfect so far. With water: a 'riesling Littlemill' indeed. There's even a minerality. Some chalk, for example... Mouth (neat): superb, lemons and grapefruits, seaweed (Japanese nori) and angelica. Perfect zestiness, this one's 'sharp like a blade' but everything's perfectly balanced. Even the mouth feel is perfect, what a lovely zesty Littlemill! With water: all that in the power of two. Finish: long, fresh, lemony, ultra-clean and perfectly chiselled. Comments: it's an excellent one. The most complex kind of lemon juice. SGP:651 - 89 points.",89,2014-01-14,https://www.whiskyfun.com/archivejanuary14-1.html,9adfa94c9572703ddaf43917c223069ebf5af5e77926e5bb05a195d2ef62f610
"Littlemill 21 yo 1990/2013 (54.1%, Berry Bros & Rudd, cask #18)","Littlemill 21 yo 1990/2013 (54.1%, Berry Bros & Rudd, cask #18) Colour: straw. Nose: rounder, more on apples than the 1992, with less grass and more fresh butter and herbs (chives?) as well as even more walnuts. Feels more mature, albeit rather less spectacular. Gentler, in a way. With water: a little menthol coming through. Fern. Mouth (neat): exactly the opposite, this time this one's less gentle, even if it's lower in alcohol. Lemon tea everywhere, grapefruits, green tea and just a little vanilla. A sugariness in the background, which makes it also a notch fatter after a few seconds. Also pomegranates. Finish: pomegranates indeed, for a long time. And lemon, grapefuits etcaetera. Comments: much similar in fact but I tend to like the 1992's zing even better. SGP:651 - 88 points.",88,2014-01-14,https://www.whiskyfun.com/archivejanuary14-1.html,eb11f494d22eaaf509ea6475aaff8a8092f6592cb8feb8bf75ee3a3f6c7ecda6
"Littlemill 24 yo 1989/2013 (52.9%, The Whisky Agency with Acla da Fans, hogshead, 304 bottles)","Littlemill 24 yo 1989/2013 (52.9%, The Whisky Agency with Acla da Fans, hogshead, 304 bottles) Colour: straw. Nose: this time it's more tinned fruits than fresh ones that we're having, rather around peaches and melons, then tangerines. A little more vanilla and honey as well, blood oranges, flowers. Peonies and just distant whiffs of lilies. With water: I'd say pink grapefruit and natural leather. Mouth (neat): once again, it's a zesty, half-tropical one that goes down only too well. All-vitamin juice, tangerines, maybe a slice of banana, a mild kind of honey and, just like in the 1990, a little sugar. Barley sugar, of course.",,2014-01-14,https://www.whiskyfun.com/archivejanuary14-1.html,6bdc5434b45e418d50dffe996ab445666957406e777c52a9581004b0058c2ae0
"Littlemill 1988/2013 (52.1%, Malts of Scotland, sherry hogshead, cask #MoS 13035, 185 bottles)","Littlemill 1988/2013 (52.1%, Malts of Scotland, sherry hogshead, cask #MoS 13035, 185 bottles) Colour: amber. Nose: this one's really funny, as it rather starts with sardines and other tinned fish. I'm not joking, it does smell a bit like a box of caviar, but not exactly briny or even coastal. After that, oranges and herbal teas, including orange blossom and lemon zests, then broken branches and fresh nuts. Fresh walnuts. It's a very complex nose that needs time. With water: beef stock this time? Marrow? Garlic? Fun fun fun... Mouth (neat): it's just as unusual on the palate, but instead of tinned fish, it's rather tabasco and Worcester sauce that I'm finding, as well as a little sweet mustard. And after that, the expected lemons, tangerines, blood oranges and passion fruits. Lots of fun to be had with this one! With water: LOL! Pepperoni and capsicum, then more sharpy lemon zests. Finish: long, spicy. Rather ginger this time, bitter oranges, cloves... A little astringent. Comments: a very spicy one, very unusual. A funny variant, and fun's important. SGP:562 - 85 points.",85,2014-01-14,https://www.whiskyfun.com/archivejanuary14-1.html,8ec6b242ef2f40232b4b22d13dd901aca488cb191c5221c93ed14121acd9d216
"Glen Keith 21 yo 1992/2013 (52.1%, Silver Seal and Lion's Whisky, 115 bottles)","Glen Keith 21 yo 1992/2013 (52.1%, Silver Seal and Lion's Whisky, 115 bottles) A brand new joint bottling by these two Italian friends. I've already heard great comments but I do not want to be influenced (to much). Colour: gold. Nose: maybe it's the colour, but I cannot not think of some kind of oak-aged mirabelle eau-de-vie, with this very elegant and very peculiar fruitiness. After that, some kind of discreet smoke and grass - well, grass smoke - and tangerine liqueur, with a mineral side that brings a great foundation. Also a little leaven, vanilla, butter crème, freshly squeezed orange juice and just touches of gueuze beer. With water: more hay and sweet apple juice. Barley water, marzipan... Lovely! Mouth (neat): high fruits and vanilla, with a style that I sometimes find in the best Arrans or, for that matter, ex-bourbon Amruts or Kavalans. Butterscotch and raisins plus marmalade and ripe plums, as well as a little grapefruit and honey. Works very well. With water: perfect. A few more spices, esp. cinnamon. Finish: long, quite creamy, rather drier. More cinnamon, also a little brown sugar. Comments: perfect within this style. A slightly less dry finish and I may have gone to 90. SGP:641 - 89 points.",89,2014-01-13,https://www.whiskyfun.com/archivejanuary14-1.html,b63296cc6013d734cf03bbcb18520014d56612746a8edf87e936f3b4d78b5cd1
"Glen Keith 19 yo 1993/2012 (55.4%, A.D. Rattray, bourbon hogshead, cask #97114, 288 bottles)","Glen Keith 19 yo 1993/2012 (55.4%, A.D. Rattray, bourbon hogshead, cask #97114, 288 bottles) Colour: straw. Nose: minerality and grassiness up, fruitiness down. You got it, it's a more austere version of Glen Keith, certainly less easy/sexy, but maybe that's the higher strength. Let's see... With water: same, with maybe more lemon peel and a little cinchona. Mouth (neat): we're much closer to the 1992, only with less vanilla again and rather more lemon, then grass and raw barley. Works very well. With water: a lovely earthy side comes out. Fresh mushrooms as well. Finish: long, with white pepper and touches of ginger. Comments: excellent once again, it's just a little less 'full' than the 1992, with a pepper that's pretty big in the finish and aftertaste. SGP:451 - 87 points.",87,2014-01-13,https://www.whiskyfun.com/archivejanuary14-1.html,42649f79e742a8559fd4770e074c84eb74f7a60cc7d2a14169d5d90874c8bec3
"Captain Morgan 'Original Rum' (40%, OB, blended rum, +/-2013)","Captain Morgan 'Original Rum' (40%, OB, blended rum, +/-2013) A heavy seller that's a blend of Guyana and Jamaica, it seems. Colour: coffee. Nose: let me say that this is a good surprise, I do find Jamaica and Guyana's phenolic and tarry notes, as well as these touches of black olives and, well, burnt molasses. Certainly not unpleasant at this point, I had thought this would be a disaster. Mouth: same feeling, the spirit's a little weak but it's no syrupy, sugar-boosted concoction. Some sugar cane, caramel, a few herbs, gingerbread, aniseed... It's a fair product, methinks. Finish: not too long but there's some liquorice appearing. More grassy touches as well. Comments: really a good surprise. I won't rush out and buy a case, but I'm glad I tried the Captain. SGP:551 - around 75 points.",,2014-01-12,https://www.whiskyfun.com/archivejanuary14-1.html,208107e2948605793641609303f963c6de30d162cace0f5064a2ba19b98be377
"Riise 'Non Plus Ultra' (42%, OB, Virgin Islands, +/-2013)","Riise 'Non Plus Ultra' (42%, OB, Virgin Islands, +/-2013) Colour: amber. Nose: complex indeed. There are some molassy notes indeed but also some sandalwood, a little incense, something like redcurrant jelly, some tobacco for sure, early grey tea... It's all pretty delicate and elegant, I like this nose despite the lack of oomph. Mouth: yuh! Ultra-sweet, mega-syrupy, this is more a liqueur again. Orange liqueur with a little caraway, vanilla, honey and... More orange liqueur. It's not a 'distillate'. Finish: rather long, spicier. Some pepper, which is very welcome in this context. Comments: I thought the nose was quite wonderful, but the palate is simply not that of a rum. My god, it's almost kummel. SGP:760 - around 65 points.",,2014-01-12,https://www.whiskyfun.com/archivejanuary14-1.html,9e7db868cb43c4b3ac675d6060309c293eea1f08891f3b4405405d55e62c9ec6
"Bundaberg (37%, OB, Australia, +/-2013)","Bundaberg (37%, OB, Australia, +/-2013) Stuff for surfers and crocodile hunters, isn't it. Colour: gold. Nose: bizarre, very bizarre... Some earthy molasses, overripe melons, apricot liqueur, something bizarrely medicinal, mercurochrome, menthol, bandages... I have to say this is really 'fun', but let's check the palate before we start to trumpet... Mouth: ha! This is fun! Something burnt and something rotten, but the combo kind of works. Hard to describe... Some slightly stale plum eau-de-vie, perhaps, juniper berries, a wee feeling of burnt plastic and again some mercurochrome. Doesn't taste like rum at all, but yeah, it's fun. Finish: not short, a little bitterer and grassier. Is this a joint venture with Jaegermeister? Comments: a true UFS (Unidentified Flying Spirit). I liked the fun in it. Oh, and it's not too sweet! SGP:451 - around 67 points.",,2014-01-12,https://www.whiskyfun.com/archivejanuary14-1.html,222af728f5ada47ca1acd42e397a059832d136ea1e2de7caa07e32587f6a2489
"La Hechicera 'Fine Aged Rum' (40%, Colombia, +/-2013)","La Hechicera 'Fine Aged Rum' (40%, Colombia, +/-2013) Not la hashisheria, mind you (S., boo!) Colour: amber. Nose: quite nice at first nosing, rather on bananas, vanilla and sawdust. Some white oak in action, maybe. Then rather apricots and peaches, or rather apricot pie. Also buttery pastries, croissants, baklavas... It is a very nice nose and quite a surprise. Mouth: yes, it's good stuff, it's not too sweet, there's something Cuban in style, it's light, slightly grassy, a little discreet. Some butterscotch, vanilla fudge, a little tea... I'm glad it's no schmalzy South-American. Finish: medium length, with some peppery spices coming out. It's actually becoming very peppery, like when you just ate some not-too-mild Indian dish. That's funny again. Also sawdust in the aftertaste. Comments: the finish is a little wobbly but other than that, it's a fine rum in my opinion. SGP:551 - around 72 points.",,2014-01-12,https://www.whiskyfun.com/archivejanuary14-1.html,3f19be08161fda9af7f17ced64bab3668223a6673393c80959c23423eb6933a0
